VS-SCHIP FORRESTAL, OOSTELIJK MIDDELLANDSE-ZEEGEBIED	4
Mayday !	4
Dit is de VS-marinehelikopter.	4, 8
Nightingale 501.	2, 5, 8
We nemen de positie in om een duiker op uw dek te zakken.	8
Zeg dat ze 'm razendsnel smeren !	1
- 01, smeer 'm !	4
Hawkins !	4
Waar is Graham ?	1, 3
Hij trouwt over 30 minuten.	7
Hoe gaat het ?	2, 5
We doen het samen.	2, 4, 5, 8
Vrolijk op, commandant.	1
En wat kan je thuis verwachten ?	6
- Ja. Ik neem aan van wel.	1
Dat is altijd zo met jullie.	1, 6
Heren, er is een God in de hemel.	8
Over.	2, 8
Een slechte. Een slechte.	1, 6, 7
- We zijn in gevaar. Iedereen buiten !	1
God, we hebben een enkele schutter, zuidoostelijke toren.	4
Ja, ik zie hem.	2
- God, hoe staan we ervoor ?	4
Je irriteert me.	1
We gaan kwart voor drie.	2
- Ramos, geef me je hand.	1, 8
Waarom vuren ze niet ?	4, 7
Graag gedaan.	5
- Godverdomme ja... meneer.	5
- Waren er geen andere documenten ?	2, 4
Verklaart u 's waarom u besloot niet terug te gaan en de raketten op te blazen.	1, 2, 3
Stoor ik soms ?	7
Dat was vorige week goed van pas gekomen.	1
- Tja, wie kon dat weten ?	1
Ik sta nog steeds te trillen.	6
Die roes is niet wat je nodig hebt.	3, 6
Je kunt niet iemands familie doden en het over mensenrechten hebben.	1, 3
Als represaille voor het beschieten van onze huizen en de moord op onze families door Amerikaanse oorlogsschepen.	4, 8
Jezus ! We weten niet veel, hé ?	7
Waarom heb je die niet opgeblazen toen je de kans had ?	1
Niemand geeft de SEALS of jou de schuld, Curran.	8
Je neem actie, je bent geen beleidsman.	3
Hoofd naar beneden houden, uitslover !	1, 4
Je moet die emoties onder controle houden.	1, 3
Ik moet weten of dit is wat je wilt.	2
Laat hem schieten. Rustig aan.	1
Het schip zit vol moslimpelgrims, misschien zijn het gijzelaars.	4
Wat doen we dan met de gijzelaars ?	4
Dit is een handelsschip.	2, 5
Wat is er verdomme aan de hand hier ?	1, 7
We hebben het juiste schip.	2, 5, 8
Hawkins, wat is je positie ?	4, 7
- Iets over je moeder.	7
Praat nooit over mama.	1
- Verzamelen en fouilleren.	2
En dan verdwijnt tolerantie, en verandert geloof in woede.	4, 6
Ik wou u 'n paar vragen stellen.	2
Is er iets over die groep dat je interesseert ?	3
Komaan, luitenant.	1
Mag ik kijken ?	2
- Die kerels doen 't niet voor geld.	4
Ik denk dat we iets aan onszelf willen bewijzen.	6
Dus denk je echt dat ze de raketten op het schip houden ?	2, 7
Gaaf !	5
Je weet dat ie de raketten heeft.	1
Waar is ie ?	2, 7
Kan ik met de hoofdofficier van dienst spreken ?	2
Dale Hawkins.	5, 8
Een van m'n favoriete plaatsen.	5, 8
Wat een gat !	3
Ik ben zelf een halve theedoek.	2
- Dat is fijn.	8
Het gaat wel goed met me.	2, 5, 6
Het ging wel om bij de illegale gastarbeiders in Fresno op te groeien.	2, 5
"Ja. Ken je ""Draai de auto rond en breng me terug naar m'n hotel"" ?"	1
Kijk 's.	3
En als je me niet naar m'n hotel brengt, dan moet ik lopen.	1, 6
Hé, vertrouw me je leven maar niet je vrouw toe.	1, 3
Zo is 't altijd geweest en zal 't altijd zijn.	1, 8
We hebben haar toch nog steeds, Hawkins ?	2
Twee verdachten zijn aangehouden.	7
Ik meld 't.	8
En zorg bij het volgende vliegtuig dat je de namen en leeftijden van de slachtoffers hebt.	1
Maar ik kan niks vrijwillig geven.	4, 6, 7
Enig.	5
Klinkt goed.	5
Ik denk niet dat je de situatie begrijpt.	4
Je krijgt ze niet aan de praat.	2, 6
Goed.	1, 2, 3, 7, 8
Waarom heeft ie je dan nog niet gecontacteerd ?	3, 7
- Noem het immigratie als je wilt.	1
Het zit zo. Geef die vent geld, en hij doet alles voor je.	1
Warren ? Gaan we verder met plannen ?	1, 2
Tweede etage veilig maken.	8
Voor degenen op straat, als er een probleem is, storm je 't huis in.	4, 7
- We gaan alleen samen naar buiten.	8
Je bent op de Syrische en Israëlische radar vanaf dat je opstijgt.	4
Je krijgt maar een kans.	7
