Vélin okkar er ađ fara.	4
Fylgdu mér.	2
Ég vil ekki missa af fluginu.	4
Viđ vitum um samband ūitt viđ stjķrnarerindrekann.	1, 7
Viđ munum alltaf sigra.	5, 8
Andskotinn.	1
Ū ú myndir líka klikka á ūessu.	1
Ég ætti ađ nota klippingar.	6
-Heldur betur.	1
Ū ú veist hvađ ég meina og allir ađrir hér líka.	8
Vaknađu, frú Winkle,	2, 4, 6
-Jú.	4
Ūekki hana varla. Fann hana svona og kom međ hana hingađ.	6
Hvađ tķk hún?	4, 6
Hún er ūađ.	8
Ū ú munt hafa ūær um tíma.	5
Er ég í međferđ?	4, 6, 7
Já, auđvitađ.	8
Ū ú varst skilin eftir. Međvitundarlaus.	4
Ég er hér til ađ leggja ūig inn.	2
Ég hef nokkrar spurningar.	2
-Fyrirgefđu ef ūetta er mķđgandi.	1
Ef ég geri ekki eins og ūú vilt ķttast ég ađ ūú yfirgefir mig. Refsir mér.	4
Vel gert, Carol.	2, 8
Koma foreldrar ūínir?	2
Spjalliđ viđ gesti ykkar í nokkrar mínútur.	5, 8
Sæl, elskan!	5, 8
Ég ætlađi mæta.	6
-Sæll.	7
Afsakiđ, drengir.	6
Hvađ gerir Allen?	2
-Ķvenjuleg stúlka.	3
Gott ađ ūú eignast vini.	2, 5
-Ūađ er samt of seint.	3
Ég ūoli ūetta ekki.	1
Á morgun skal ég senda föt, segulbandstæki og rúmteppi.	8
Á sunnudaginn kemur Mary međ myndbandstæki, spķlur og stofuplöntu.	2
Frá ūeim sem dældi upp úr mér.	1
Mamma varađi mig viđ konum eins og ūér:	4, 5
Nema hætta ađ dķpa og mæta á AA-fundi alla ævi.	1, 6
Hún hlustar á ūig, ekki mķđur sína.	5, 8
Hvađ á ég ađ gera?	1
-Hjá mömmu?	1, 3
-Sækja fundi... -Ég vil gera ūessa mynd.	1, 2
Auđveldađi mér skilnađinn og fķsturmissina.	8
Ég skil ekki ūína kynslķđ.	3, 6, 7
Já, ūađ er allt í lagi.	5
Viđ förum ūá.	1
Sæl, elskan.	5, 8
Dũrlegur dagur.	2, 5, 8
Ūögn!	1
Mig dreymdi ūađ.	3, 6
-Í pallíettukjķl.	6
-Hvađ táknar ūađ?	2, 4
Hvernig barst taliđ ađ dauđa ūínum?	6
Mín voru heljarstķr.	5
Ég drep mig.	6
Ég ūarf ađ vakna snemma.	3
