Mi történt veled?	4, 7
Az üzlet kifújt.	6
Ha nem lenne vérdíj a fejünkön, nem itt lennénk.	4
Igyunk a régi időkre.	2, 5
Úgyse jó semmire, Kid.	6
Kit érdekel.	1, 3
Emlékszel Herefordsékra?	2, 5
Ki fizet egy kört?	2
Ketten nem leszünk elegek.	1, 8
- Megbeszéltük.	8
Várjatok!	1, 7
Hozzászólsz a tervünkhöz?	1
Ellene vagyok.	1
Szerinted mit kéne csinálnunk, ami rendes, tisztességes.	1, 2
Eggers, a hentes, vesz 35-öt és levágja.	4
200 munkás kezd dolgozni hétfőn a második legnagyobb vágóhídon.	3
Mi köze a vonathoz?	1, 7
- Erre iszom!	5
Kísérletezés nélkül nincs fejlődés.	5, 7
A bosszúvágy miatt hátat fordítasz a jövőnek. A múlt felemészt.	3, 4, 6
Itt nem kapnak el.	1, 4
Shelleen tervét használhatnánk.	2, 5
De amint kérek valamit, mondjuk egy vonatrablást...	1, 6
Micsoda banda!	1, 5, 8
Indián lovász, részeg fegyveres, szex őrült meg nagybácsi.	7
Megcsinálom egyedül!	1, 8
Fürdök.	2, 5
Mi olyan különös?	2
- Húzza be a függönyt.	1
Lekötelezett.	8
Engedjenek ki!	4
Feltámadt!	5, 7
Engedjük ki!	1, 4
Mi történt?	7
Fel a kezekkel!	1
Engedj be!	1, 4
Vonatrablás.	4
Siessenek.	1, 2, 4
- Mi legyen?	4
Mi a hézag?	2, 4, 8
Nem nyitja ki.	1
Igaz ez?	1
Ha elvisszük, nekünk végünk.	4
Nem kell beijedni.	3
Tűnjünk innen!	1, 2, 3, 4
A postás kedves volt.	8
Shelleen, remek terv volt!	5
Óramű pontossággal.	5
Kezdők szerencséje.	1, 6, 7
- Kérdezd meg, hogy jutunk ki.	4
Drága Shelleen!	5
Adj egy golyót.	8
Akárcsak régen.	5, 6
Régebben eltiportalak volna.	3
Mi bajotok van?	1, 3, 4
Adjon inni az öregnek.	1, 2, 4
És még több is van.	2
Megcsináltuk, Cassidy.	2, 5
A bandám!	8
Ez csak a kezdet.	1, 5
Ha segít, gazdag lesz.	8
Övé a Wolf városi fejlesztő és Wolf város. A kezében vagyunk.	8
Gyilkosok bandája.	4
Gyerekként ki se mertük ejteni a nevüket.	4
Megöregedtek.	3, 6
Van marha, sör, cipő. Ellennénk.	5
Clay, szeretlek.	5, 8
Úgy értem ha tetszik egy férfi, elveszted a fejed.	5
Nem törődni semmivel.	4, 8
Itt, azokban a nagy, kék szemekben.	2, 8
Én nem kötelezem el magam.	1, 2
Így meg fognak ölni.	4, 7
Mit érdekel?	1
Sosem ígértem, hogy hős leszek.	1
Nem is vagy, ne aggódj.	3
Nem találhatsz ki engem.	1
Menj már.	6, 7
Mi a helyzet?	2, 4
Ha az istenek bolond embert akartak, szerelmessé tették.	8
Nagyon költői.	3, 5, 7
Mit tehetnék?	4, 6
Velünk nem sokat tehet.	1
Majd találkozunk.	2, 8
Végre egyszer a győztes oldalon állok.	2, 5
Sir Harry a pénzét akarja, de gyorsan.	1, 4
Mi az, Cat?	1
Hozd ide.	1
Ne aggódjon. Mi itt vagyunk.	5, 8
Minden rendben lesz.	4, 8
Egy italt?	8
Helló, Kid.	5
Munka kell?	8
Akkor mi?	1, 7
Az!	7
Sosem rajongtunk egymásért.	5
Lövöldözés.	4
Elhomályosítja az emlékezetet.	1
Együtt játszottatok Strawnnal?	2
A bátyám volt.	6
Tombstone-ban arra kényszerített, hogy egy szál gatyában meg kalapban sétálgassak.	4
Jól ment.	5
Wolf város fele erre tart.	2, 7
Ismét elintézzük őket.	2
Az angol 50 verőemberét is hozzák és még jönnek.	2, 3, 4
Biztos, hogy ö az?	4, 7
Az angol harcot akar?	1, 2, 4
A legnagyobb tűzharc lesz.	1
Meg akar halni.	4
Történelem.	2, 5, 8
Jobb mint valami szállóban.	1, 2, 6
Attól féltem, részegen halok meg a csatornában.	4
Én még tenni és látni akarok.	6
Nem akarok meghalni.	4
Irány St. Louis.	2
Miért gondolod, hogy házasodni akarok?	1, 3, 6
És te végig röhögtél rajta.	1, 3
Hülye vénember, friss húsra vágyik.	1, 3
Kit érdekel?	4
Vedd el!	2, 5
De ha nem jön hozzám.	1
Majd én megmutatom neked.	1
Visszajöhetek? A lány elmegy.	1, 2
Sir Harry Percival?	2, 5
Maga szereti a nagy, nyílt terepet.	5
Rém egészségesnek érzem magam.	2, 5
Elbűvölő.	5, 8
Aki mást mond, az hazudik.	5, 8
Pedig az igazán szép.	5
Hansen, pezsgőt!	5
Azt beszélik, borospincéje van, de én nem hittem el.	7
Óh, príma!	5, 7
Hogy tetszik-e az ágy!	5
Egy kis bor, zene.	2, 5
Nem ússza meg, Trixie.	1
Írja alá.	1
És ha nem írom?	1
Akkor megölöm.	1
Mondhatni, már alig várják.	2
