Han tiggede Siegfried om sit Iiv og tiIbød ham sit rige.	{'4'}
- Hej, far.	{'5'}
Vi begynder med den høje vippe.	{'2'}
UndskyId, træner.	{'6'}
Jeg sprang ikke ud.	{'7'}
- Ja.	{'8', '7', '1', '5'}
Det mindste man kan gøre, er at kIæde sig Iidt pænt.	{'3'}
- Jeg kan Iide den.	{'5'}
- Det kan jeg ikke!	{'3'}
Men det kan du ikke huske, veI?	{'6'}
Bastian... hjælp os.	{'4'}
Kom tilbage til os, Bastian.	{'6'}
- Kom med den!	{'2'}
Vi er i stor fare.	{'4'}
Fantásien!	{'5'}
Et menneskebarn, der viI freIse Den BarnIige Kejserinde.	{'5'}
Træd ind, min spion.	{'2'}
Treansigt!	{'7'}
AIt i orden?	{'4', '8'}
Min bedste Ianding hidtiI.	{'5'}
- Har du en IiIIe fjer på?	{'8'}
Det er ren syre.	{'7'}
Kom nu! Ønsk noget!	{'2'}
Jeg skaI opsøge Den BarnIige Kejserinde.	{'2'}
- Jeg nåede ikke at spørge.	{'1'}
- De Iigner kæmper.	{'4'}
- Det kan jeg se!	{'7'}
Ønsk, at vi må overIeve!	{'4'}
Vims!	{'8'}
FIot entré.	{'7'}
Den kraft, der tømmer bøgerne i din verden har gjort mig tiI fange i mit sIot.	{'6'}
Vi eksisterer kun ved jeres drømme og eventyr.	{'8'}
- Sig, hvad jeg skaI gøre.	{'8'}
Auryn viI hjæIpe dig.	{'8'}
Du er mit sidste håb.	{'8'}
vi må få aIIe i Fantásien tiI at hjæIpe os.	{'4'}
Nu!	{'2'}
Jeg er bange.	{'4'}
Ved I, hvad det betyder?	{'2'}
AIverdens børn får ikke fIere eventyr at Iæse.	{'6'}
- Bastian!	{'5'}
I drømme så jeg Iys over SøIvstaden, og det gav mig håb.	{'5'}
Der taIes om en borg, formet som en hånd.	{'2'}
Jeg har brug for noget... ... nogetderkan fIyve og som kan skræmme dem, der bor på den borg.	{'8'}
Åh, nej!	{'6'}
- Hvad gør du?	{'4'}
TaIte nogen om jagt?	{'5'}
FaIkor, se!	{'5'}
En meget væmmeIig hånd.	{'2'}
vi må finde Atreju.	{'8'}
Hej!	{'5'}
- Pas Iidt på, venner.	{'4'}
Åh, Junior4 hvornår viI du Iære forskeIIen meIIem en kIippe og en næse?	{'7'}
Hvad kan jeg hjæIpe med?	{'8'}
Min søn har været væk siden i aftes.	{'4'}
Krævende Iæsning for et ungt menneske.	{'8'}
Måske finder De forkIaringen på Deres søns forsvinden i bogen.	{'8'}
Atreju, bIiv virkeIig.	{'8'}
"Er ""virkeIig"" en vits i din verden?"	{'6'}
Ja!	{'5'}
Det gør du også.	{'1'}
Det er farIigt, men måske viI det gå.	{'2'}
"I din verden hvis ""Den UendeIige Historie"" svinder bort så viI intet barn nogen sinde høre om Junior."	{'6'}
Hvis menneskene gIemmer aIt om os viI ingen udtænke morsomme ting som Junior kan gøre.	{'6'}
Nej!	{'4'}
Det gør ondt!	{'4'}
Jeg kan ikke få vejret.	{'4'}
Kan du huske, hvad du skaI sige?	{'8'}
I spørger nok jer seIv, hvorfor jeg er her.	{'7'}
Vi har haft meningsforskeIIe, men dem må vi kunne Iøse.	{'8'}
Jeg hoIder af at Iæse.	{'5'}
Det interesserer jer nok ikke.	{'6'}
Wham-Boer, af sted!	{'5'}
- Nu har du chancen.	{'7'}
GIem det.	{'1'}
Er det et våben i din verden?	{'7'}
Jeg tror ikke mine egne øjne.	{'7'}
De er huIe og tomme.	{'6'}
Har jeg besejret dig?	{'7'}
Vi!	{'8'}
Afgjort!	{'1'}
Jeg kræver, at du befrier Kejserinden. - Det kan jeg ikke.	{'1'}
Jeg har isoIeret hende for evigt.	{'3'}
Du kan veI hæve din forbandeIse.	{'1'}
- vi tager tiI EIfenbenstårnet.	{'2'}
Hr. Koreander?	{'2'}
Nej, så afgjort nej.	{'4'}
Min XobiI er også heIt fin, mine herrer.	{'8'}
Dette er et meget udspekuIeret nummer!	{'8'}
I formiddags var stedet fyIdt med bøger, væg tiI væg.	{'7'}
Det, jeg ser, det ser jeg...	{'1'}
Det er et bæIte, der gør sin bærer usynIig.	{'7'}
Jeg kan ikke se mig selv.	{'4'}
- Sæt nu jeg ikke kan få det af?	{'4'}
Jeg kan ikke lide det.	{'4'}
BIiv ikke ude for Iænge.	{'4'}
Jeg kommer straks.	{'2'}
- Vi bevæger os i ring.	{'1'}
Bastian, jeg venter!	{'1'}
Hvorfor kommanderer hun dig?	{'1'}
