Ta palus Sigfriedilt armu ja pakkus tasuks oma maid...	{'4'}
Tere, isa.	{'5'}
Me alustame kõrge lauaga.	{'2'}
Anna andeks, treener.	{'6'}
Ma ei hüpanud.	{'7'}
- Jah.	{'1', '5'}
No hästi riietumine on lihtne viisakus, Bastian.	{'3'}
Mulle meeldib see!	{'5'}
- Ja mulle ei meeldi.	{'3'}
Sa ei mäleta seda, jah?	{'6'}
Aita meid!	{'4'}
Palun tule tagasi, Bastian.	{'6'}
Anna see tagasi!	{'2'}
Ei, Bastian!	{'7'}
Me oleme suures ohus.	{'4'}
Fantaasia!	{'5'}
Maalane saadetud Lapselikku Keisrinnat päästma?	{'5'}
Sisene, mu spioon.	{'2'}
Kolmnägu!	{'7'}
On sinuga kõik korras?	{'4', '8'}
Mu parim maandumine üldse.	{'5'}
Kas alles said oma tiivad?	{'8'}
Puhas hape.	{'7'}
Hape?	{'7'}
Ole nüüd! Soovi midagi!	{'2'}
Pean nägema Lapselikku Keisrinnat.	{'2'}
- Mul polnud aega, et neilt küsida.	{'1'}
Näevad välja nagu hiiglased.	{'4'}
- Seda näen ma ise ka.	{'7'}
Soovi nad minema!	{'4'}
Nimbly!	{'8'}
Kena sisenemine.	{'7'}
Sama jõud, mis teeb raamatud sinu maailmas tühjaks, on vangistanud mind mu enese lossi.	{'6'}
Vajame teie unistusi ja jutte, et eksisteerida.	{'8'}
Räägi, mida tegema pean?	{'8'}
Auryn aitab sind.	{'8'}
Oled mu viimane lootus.	{'8'}
Peame kõik Fantaasia elanikud appi saama!	{'4'}
Kohe!	{'2'}
Ma kardan.	{'4'}
Ja teate, mida see tähendab?	{'2'}
Minu maailma lastel pole enam lugusid, mida lugeda.	{'6'}
Nägin unes valgust Hõbelinna kohal ja ma teadsin, et on lootust.	{'5'}
- Hiiglaseid kohtasid?	{'7'}
Rahvas räägib lossist, mis näeb välja nagu käsi.	{'2'}
Ma vajan midagi, midagi, mis suudab lennata! Ja mis hirmutaks ükskõik kellel, kes ka seal lossis ka elab, püksid jalast.	{'8'}
Oo ei!	{'6'}
Kes teab, mida ta võib korda saata!	{'4'}
Mida sa teed?	{'3', '4', '7'}
Kas keegi ütles tagaajamine? Falkor!	{'5'}
Falkor, vaata!	{'5'}
Väga jube käsi.	{'2'}
Peame Atreyu üles leidma.	{'8'}
Hei!	{'5'}
Ettevaatust, rahvas.	{'4'}
Oh, Juunior. Millal sa ometi õpid vahet tegema... kivil... ja ninal?	{'7'}
Kuidas teid aidata saan?	{'8'}
Mu poeg on eilsest õhtust saadik kadunud.	{'4'}
Raske lugemismaterjal noorele mehele.	{'8'}
Äkki leiate seletuse oma poja kadumisele siit seest.	{'8'}
Atreyu, ole mõistlik!	{'8'}
Mõistlik olemine on teie maailmas nali?	{'6'}
Jah!	{'5'}
Ja sina ka.	{'1'}
See on ohtli,k aga võib läbi minna.	{'2'}
"Kui sinu maailmas ""Lõppematu lugu"" hääbub, ei saa ükski laps eales teada...  Juuniorist."	{'6'}
Kui inimesed meid unustavad, ei mõtle keegi lõbusaid asju, mida Juunior saaks teha.	{'6'}
Ei!	{'4', '1'}
Valus on!	{'4'}
Ma ei saa hingata!	{'4'}
Mäletad, mida öelda tuleb?	{'8'}
Jah.	{'8', '5'}
Küsite arvatavasti endilt, et miks ma siin olen.	{'7'}
Meil on olnud väikseid erimeelsusi aga arvan, et saame need lahendada.	{'8'}
Mulle meeldib lugeda.	{'5'}
Aga te pole vist sellest teemast eriti huvitatud.	{'6'}
Wham-Boed, minge!	{'5'}
See on su võimalus, mine!	{'7'}
Unusta ära.	{'1'}
Värvipurk on teie maailmas relv?	{'7'}
Ma ei usu seda, mida tegime...	{'7'}
Ma võitsin su?	{'7'}
Meie!	{'8'}
Muidugi teed!	{'1'}
Ja ma nõuan, et vabastaksid Lapseliku Keisrinna! Ma ei saa.	{'1'}
Sest ma isoleerisin ta igaveseks.	{'3'}
Sina tegid loitsu ja sina saad selle ka maha võtta!	{'1'}
Lähme siis Elevandiluu Torni!	{'2'}
Härra Koreander?	{'2'}
Minu Xobil teeb selle töö ära, härrased.	{'8'}
Siin käib mingi kahtlane ettevõtmine, ma ütlen teile.	{'8'}
Täna hommikul oli see koht raamatutega täidetud. Seinast seinani.	{'7'}
See on vöö, mis teeb selle kandja nähtamatuks.	{'7'}
Ma ei näe ennast!	{'4'}
Aga äkki ma ei saa enam seda ümbert ära?	{'4'}
Mulle ei meeldi see.	{'4'}
Tulen kohe tagasi!	{'2'}
- Me teeme ringe.	{'1'}
Bastian, ma ootan!	{'1'}
Ära lase ennast tal käsutada!	{'1'}
Kuidas me võime kindlad olla, et ta aitab meil Lapselikku Keisrinnat vabastada?	{'6'}
Mina teda ei usalda!	{'3'}
- Ma saan aru, kui keegi valetab mulle!	{'1'}
Ben ja Flo Healy lähevad järgmisele sünnipäevapeole oma uue pojaga!	{'6'}
Kust ta küll leidis selle koti, mis tema kingadega nii hästi sobivad?	{'7'}
"Ja siis nad ütlevad, ""Kutsume perekond Healey´d enda juurde õhtusöögile."	{'4'}
Kiiruga õpilased.	{'2'}
Ma loodan, et ka sinul läheb marssimisega kõik kenasti.	{'8'}
Tere Kikilipsuga Mõrvar. Kuidas vanglas läheb?	{'5'}
Sinust on ajalehe esikaanel kena pilt, mille ma lisan ka enda kollektsiooni.	{'5'}
Keegi ei mõista meid.	{'6'}
Ma kannan ka kikilipsu, et välja näha täpselt nagu sina.	{'8'}
Nad on vist segi pööranud.	{'7'}
Ta on veel segasem, kui mina.	{'4'}
Hei ülem!	{'7'}
Ma ei oleks tõesti tohtinud seda mainida. Aga te kaks meeldite mulle.	{'8'}
See on mul loomuses.	{'6'}
Ma tahan aidata inimesi, kes mulle meeldivad.	{'5'}
Te tahate saada pisikest titte.	{'2'}
Seda, kes karjuks keset ööd. Koperdama pimedas trepist alla ning vahetama tema musti mähkmeid.	{'6'}
Teed oma kodutööd, sööd ðokolaadi. Võtad juurde 22-27 kilo.	{'3'}
Ma ei peaks mähkmeid vahetama?	{'7'}
Fuzzball on meie kass.	{'8'}
Ma ei suuda seda uskuda!	{'7'}
Junior armastab kasse.	{'5'}
Sealt ta tuleb.	{'4'}
Terekest sõbrake.	{'5'}
Minu lemmikvärv on sinine.	{'5'}
Nägemist kõigile!	{'5'}
Olemegi kohal!	{'2'}
Kas pole põnev?	{'5'}
See saab olema nii tore!	{'2'}
- Cheese doodles!	{'2'}
Miks te mind siis adopteerisite?	{'2'}
Miks te lihtsalt ise lapsi ei saanud?	{'7'}
Ise lapsi saades ei tea sa kunagi, mis sealt tuleb.	{'6'}
Jumal küll.	{'4'}
Nad on ju väärakad.	{'1'}
Me teeme su vanaisale suure üllatuse.	{'5'}
Mis see suur üllatus küll on, mille pärast sa mind siia vedasid?	{'1'}
Noh, siin on väike vihje.	{'1'}
Lõpuks ometi.	{'5'}
Ma vaatasingi, et sa oled paksemaks muutunud.	{'7'}
Paksemaks?	{'7'}
Florence ei oota last.	{'6'}
Sa võtsid mu nõu kuulda ja viljastasid kedagi, kes teadis, mida sellega ette võtta. Asendusema.	{'8'}
Ei, isa. Me adopteerisime.	{'6'}
Ma arvasin, et sa oleksid õnnelik.	{'7'}
Ta on imearmas laps.	{'5'}
Ma esitlen teile Healy perekonna uusimat liiget, Junior!	{'5'}
Tema ninast lõi sädemeid välja.	{'3'}
Väike kaabakas valetab.	{'1'}
Teil on siin üks kurjuse seeme.	{'6'}
- Me oleme juba oma otsuse teinud.	{'2'}
Olgu, aga rohkem ma oma jalga siia majja ei tõsta.	{'8'}
Saage sellest lapsest lahti!	{'1'}
Vabandage väga, aga ma viin praegu uuringut läbi.	{'7'}
kuidas saab näha roosat?	{'7'}
Ülem, kui te ei lõpeta, siis ma olen sunnitud paluma teil lahkuda.	{'1'}
Ma näen kohevaid valgeid pilvi...	{'5'}
Ei näe sa midagi!	{'4'}
Sa näed hoopis mõrvasid!	{'4'}
Kas te siis ei mõista?	{'1'}
Mida sa sellel pildil näed?	{'2'}
See on sinust väga hooliv. Aga need on ema isiklikud sahtlid.	{'8'}
Harjumiseks läheb ka natuke aega.	{'4'}
Junior, isegi mina kardan natuke.	{'4'}
See on siiski minu esimene öö, mis möödub isana olles.	{'4'}
Aga sa õpid selle kiiresti ära.	{'8'}
Ma tõesti tahan olla hea isa.	{'5'}
Ma tahan olla suurepärane isa.	{'2'}
Oled valmis telkima minema?	{'2'}
Ära ole selline memmekas.	{'1'}
