Chuyện gì đã xảy ra với anh?	4, 7
Với chúng tôi, việc làm ăn thật tệ hại.	6
Nếu chúng tôi không bị treo giá cái đầu, thì chúng tôi đã ra khỏi cái lỗ này rồi.	4
Sao chúng ta không uống một ly vì tình xưa?	2, 5
Không có gì hết.	3
Dù sao, nó cũng không còn hữu dụng nữa, Kid.	6
Không ai quan tâm.	1, 3
Còn nhớ đàn bò Hereford ở Yatrong County không?	2, 5
Có ai mời tôi một ly không?	2
Cháu sẽ cần nhiều hơn hai chúng ta.	1, 8
- Vậy là xong.	8
Chờ một chút!	1, 7
Cô có ý kiến gì về kế hoạch của chúng ta?	1
Tôi phản đối.	1
Cô nghĩ chúng ta phải làm gì mới thích hợp và đúng đắn?	1, 2
Tên đồ tể Eggers đó, hắn sẽ lấy 35 đồng và tự mổ thịt hắn.	4
200 công nhân đang sẵn sàng làm việc vào ngày thứ Hai trong lò mổ lớn nhất phía ngoài Chicago.	3
Cái đó dính dáng gì tới xe lửa?	1, 7
- Để tôi uống mừng chuyện đó!	5
Nếu các người không thử cái mới, sẽ không bao giờ tiến bộ.	5, 7
Nỗi ám ảnh trả thù làm cho cô quay lưng về tương lai và để cho quá khứ nghiền nát cô.	3, 4, 6
Họ không thể bắt chúng ta ở Cái Lỗ Trong Tường.	1, 4
Chúng ta có thể dùng kế hoạch cướp xe lửa xủa chính Shelleen.	2, 5
Vây mà tôi chỉ mới yêu cầu làm cho tôi một chuyện nhỏ như cướp xe lửa...	1, 6
Một lũ vô dụng!	1, 5, 8
Một gã da đỏ nuôi ngựa, một tay súng say sỉn, một kẻ lệch lạc tình dục và một ông chú!	7
Tôi sẽ làm việc đó một mình!	1, 8
Tôi đang tắm.	2, 5
Bộ lạ lắm sao?	2
- Kéo màn xuống!	1
Cám ơn ông!	8
Ê, cho tôi ra khỏi đây!	4
Ảnh còn sống!	5, 7
Phải cho ảnh ra ngoài!	1, 4
Có chuyện gì?	7
Đưa tay lên!	1
Cho tôi vô!	1, 4
Đây là một vụ cướp xe lửa.	4
Thì cứ cướp.	1
- Chúng ta làm gì bây giờ?	4
Có gì sai?	2, 4, 8
Ổng cương quyết không chịu mở két sắt.	1
Đúng vậy không, thưa ông?	1
Lấy cái này, họ sẽ săn lùng chúng ta mãi mãi!	4
Ai sợ bị săn lùng chớ?	3
Hãy đi khỏi đây!	1, 2, 3, 4
Người đưa tin có vẻ là một người tử tế.	8
Shelleen, đó là một kế hoạch tuyệt vời!	5
Phải, chúng ta như một bộ máy đồng hồ.	5
Vận may chỉ mới bắt đầu thôi.	1, 6, 7
- Hỏi ổng coi làm sao đi khỏi đây.	4
Shelleen thân mến!	5
Anh cho tôi vay ít tiền được không?	8
Giống y như những ngày xưa.	5, 6
Tôi đã từng bóp nát những thằng nhóc như cậu.	3
Hai người sao vậy?	1, 3, 4
Cho ông già một ly đi, Cassidy.	1, 2, 4
Ở đó còn nhiều nữa.	2
Chúng tôi làm, ông Cassidy.	2, 5
Băng của tôi!	8
Đó chỉ mới là bắt đầu.	1, 5
Ông hãy giúp tôi và tôi sẽ làm cho ông giàu có.	8
Ổng sở hữu Công ty Phát triển Wolf City, công ty này sở hữu Wolf City không đụng chạm gì tới chúng tôi.	8
Một băng đảng cắt cổ và giết người.	4
Khi còn nhỏ chúng tôi thì thầm tên các người sợ tới nỗi không dám nói lớn.	4
Ông già rồi.	3, 6
Sản xuất thịt bò, bia, giày và cuộc sống hạnh phúc.	5
Tôi nghĩ tôi yêu anh.	5, 8
À, ý tôi là khi cô ngưỡng mộ ai đó, cô trở nên mù quáng.	5
Chỉ để hưởng hạnh phúc.	4, 8
Ngay đây trong cặp mắt xanh kia.	2, 8
Tôi sẽ không bị buộc vào một cô gái nào hết.	1, 2
Cô biết không, cô sẽ tự đưa mình tới chỗ chết.	4, 7
Anh quan tâm làm gì?	1
Tôi chưa bao giờ hứa mình sẽ là một anh hùng, phải không?	1
Anh không phải anh hùng, cho nên đừng lo lắng gì.	3
Cô không có quyền phán xét tôi.	1
Sao anh không đi đi?	6, 7
Jackson, có chuyện gì?	2
Chúng tôi tin rằng các thần linh khiến xui người ta biết yêu.	8
Cái đó rất nên thơ.	3, 5, 7
Tôi biết phải làm gì?	4, 6
