Det spräckte det.	{'4'}
- Satsa på dina sexor, Buster.	{'5'}
- Kalla mig inte det.	{'1'}
Ska du knäcka dem, eller ska jag?	{'2'}
- Vad menar du?	{'7', '1'}
- Är ni blinda?	{'1'}
Jag tror att nån mixtrat med korten.	{'4'}
Är du galen?	{'7'}
Han skulle inte satsa 194 dollar på ett uselt par.	{'1'}
Jag tror att du har märkt korten.	{'1'}
Jag behöver inte märka kort för att slå dig.	{'1'}
Stanna här.	{'4'}
Jag tar hand om honom.	{'8'}
Ge mig pengarna.	{'1'}
- De har gått mig förbi hela dagen.	{'1'}
- 17 för dig, Philly.	{'3'}
Hur mycket?	{'1'}
- Några hundra. - En kille anklagade mig för fusk.	{'7'}
- Så du har spelat med amatörer?	{'6'}
- Det kommer att gå illa för dig snart.	{'4'}
- Ingen är skyldig mig nåt där.	{'7'}
Kid måste spela mot honom.	{'4'}
Det var en bra idé.	{'8'}
Det blir ett nöje.	{'5'}
Hälsa din förtjusande fru.	{'8'}
Då säger vi så.	{'8'}
Rör mig inte.	{'3', '1'}
- För länge.	{'1'}
Han slog ut mig, hängde upp mig och...	{'3'}
Vänta tills han har ett grepp om dig.	{'4'}
- Du är den bästa stötspelaren jag vet.	{'8'}
- Jag trodde jag var bäst i världen.	{'6'}
- Jag trodde att jag var bäst.	{'6'}
Han använder alla knep, sen knäcker han dig.	{'4'}
Jag vill inte ha nån lektion.	{'1'}
Jag vill ha allt han har.	{'2'}
- Vad har hänt med jackan?	{'7'}
- Vad handlade filmen om?	{'2'}
Du kommer inte att tro det här.	{'7'}
- Och männen var nöjda?	{'5'}
Varför går du på franska filmer överhuvudtaget?	{'7'}
Ser man på.	{'3', '8'}
Jag råkar tycka om Melba.	{'5'}
- Måste du fuska i allt?	{'1'}
Du har förstört pusslet.	{'1'}
Den passar inte där.	{'1'}
Varför skulle jag svara?	{'1'}
Jag kommer dit.	{'8'}
- Skulle du sätta på dig nåt sånt?	{'6'}
- Vart ska du?	{'1', '5'}
Följ med.	{'2'}
- Det är det fantastiska.	{'2'}
Skulle du vilja tillbringa resten av livet med Shooter?	{'2'}
Du vet i alla fall hur mycket du betyder för nån.	{'8'}
Det är den största insatsen hittills.	{'7'}
Hur fan visste du att jag inte hade kungen eller esset?	{'7'}
- Tack.	{'8', '5'}
- Tänker du spela mot Kid?	{'2'}
- Du får säkert roligt.	{'7'}
- Du brukar gilla hårt motstånd.	{'5'}
- Du kan aldrig gissa var vi har varit.	{'7'}
Vi ses.	{'2'}
Vi går och äter nåt.	{'2'}
När åker du?	{'2'}
Såvida du inte vill att jag stannar.	{'2'}
Du frågade aldrig ens varför jag åker.	{'1'}
Det har jag aldrig sagt.	{'1'}
Efter matchen är jag mästaren.	{'8'}
Jag har packat färdigt.	{'5'}
Tack för underhållningen.	{'8'}
Det har varit givande att se en konstnär arbeta.	{'8'}
Tack för förmånen.	{'8'}
Ingen orsak.	{'8'}
Du inser att för en äkta spelare är pengar inte själva målet, utan bara ett redskap.	{'8'}
Vi ses i kväll.	{'8'}
Jag uppskattar det.	{'8'}
Tack, Kid.	{'5'}
- Dåligt.	{'6'}
Hon knäcktes i Vegas.	{'1'}
Det är allt.	{'2'}
- Och må bäste man vinna.	{'8'}
Shooter, säg mig, kommer den unga mannen bli ett problem?	{'3'}
Det är onekligen sant.	{'8'}
Jag är inte redo att dra mig tillbaka än.	{'6'}
- Måste vi sitta med dem?	{'4'}
Kom igen, Jessie.	{'1'}
- Vem försöker du lura?	{'1'}
Var beredda.	{'2'}
- Du blir skyldig oss pengar, tjockis.	{'3'}
Alice Lee, kan du fylla på mr Williams drink?	{'8'}
Gå ut i köket och hämta lite hors ïoevres.	{'8'}
Det var precis det jag tänkte göra.	{'5'}
Ibland tror jag att du har övernaturliga krafter.	{'4'}
Den lilla flickan betyder mer för mig än allt annat.	{'8'}
- Melba?	{'8'}
Hon är en trevlig flicka.	{'8'}
Hon har god smak.	{'5'}
Smak för dyra saker.	{'5'}
Det är då de börjar glida iväg.	{'6'}
- De satsar nog ungefär 8-5 på Lancey. Jag tror att Kid har större chanser än så.	{'8'}
Jag vill nog inte satsa på det.	{'8'}
Han är redo att falla.	{'4'}
Problemet är att Kid kanske är nervös.	{'4'}
- Jag kan inte göra nåt sånt.	{'6'}
- Det är uteslutet.	{'1'}
Melba skulle nog bli stolt om du vann 25000 dollar.	{'5'}
- Jag är ledsen, mr Slade.	{'6'}
Vet du när jag insåg det?	{'7'}
Det stämmer.	{'8'}
- För min typ av pengar.	{'5'}
- Jag känner till de berättelserna.	{'3'}
Ta det lugnt.	{'4'}
Det lockar fram det bästa i dig, Melba.	{'5'}
Ser du nåt du tycker om?	{'2'}
Säg inte att Shooter är din äldsta och bästa vän.	{'7'}
Ja. Hon verkade ha trevligt.	{'5'}
Din skitstövel!	{'1'}
Jag hoppas att du förlorar.	{'1'}
Tack, sötnos.	{'8'}
Det blir säkert fullt.	{'2'}
- Det blir mycket stålar i stan.	{'2'}
- Vi ses.	{'5'}
- Vänta, Kid!	{'8'}
- Lugna dig.	{'2'}
- Vilken överraskning.	{'7'}
Det finns varma bullar i ugnen.	{'8'}
Bara sånt som flickor drömmer om.	{'6'}
Jag har hört talas om en önskesten nånstans längs Mississippifloden.	{'2'}
Om jag kysste den och önskade mig något skulle det slå in.	{'7'}
- Bara det vanliga.	{'8'}
- Visa pappa några trick.	{'2'}
- Trick?	{'2'}
Det var det värsta jag sett.	{'3'}
Du måste komma och se det här.	{'2'}
Titta noga.	{'5'}
Visa det inte för mig.	{'1'}
- Jag ska spela.	{'2'}
Jag har byggt upp mitt rykte i 25 år.	{'5'}
Du vet vad jag menar.	{'8'}
Jag kan säga en sak.	{'8'}
Jag ger honom ingen hjälp om han inte behöver den.	{'2'}
Gamle, hederliga Shooter.	{'8'}
Du påminner mig allt mer om min första man.	{'5'}
- Han var också en förlorare.	{'3'}
- Jag är ingen förlorare.	{'1'}
- Hej, allihop!	{'5'}
Trevligt.	{'5'}
- Som vadå?	{'1'}
- Var så säker.	{'5'}
- Slå den där snubben, Kid.	{'4'}
Trevligt att se dig igen.	{'5'}
- Trevligt att råkas, Lancey.	{'5'}
- Nöjet är helt på min sida.	{'8'}
- Jag har alltid gillat New Orleans.	{'5'}
- Det sägs att du är bra på stötpoker.	{'8'}
Jag har hört talas om dig i några år nu.	{'2'}
- Det är farligt.	{'4'}
De kommer från bridgeklubben, ordföranden har bundit ihop dem.	{'4'}
Shooter, Ladyfingers och jag tog hit dem.	{'8'}
- Det går bra.	{'8'}
- Vad vill du spela, Kid?	{'2'}
Mina herrar, om ingen invänder är jag given.	{'8'}
Det var tråkigt att höra.	{'6'}
Jag uppskattar din spelstil.	{'8'}
Hoppas att det räcker.	{'2'}
Blir man pank har man en halv- timme på sig att fixa mer pengar.	{'1'}
- Jag tar inte niorna.	{'6'}
Jag kommer inte i gång.	{'1'}
- Han vet vad han gör.	{'8'}
- Det är bäst om han ska vara nåt alls.	{'1'}
Jag kom för att spela.	{'2'}
Det är fint.	{'5'}
Lancey?	{'7'}
- Väldigt festligt.	{'5'}
- Hur går det?	{'2'}
- Kid slog honom en gång.	{'4'}
- Jag är med.	{'2'}
Knekt till kungen.	{'8'}
Jag satsar hela potten.	{'8'}
Jag spelar.	{'2'}
Spräckt.	{'4', '1'}
Jag synar med 1500 och höjer med 2500 dollar.	{'8'}
Tack, Lancey.	{'5'}
Tack så mycket.	{'5'}
Han har ingen vidare tur.	{'7'}
- Tack så mycket, Melba.	{'8'}
Du vet, Melba, det gör mig ont att se en man som Shooter i medelåldern som ändå inte är säker på nästa veckas inkomst.	{'4'}
- Är det inte besvärande?	{'4'}
- Spiderman dog långsamt.	{'6'}
- Han dog långsamt.	{'6'}
- Mycket folk.	{'5'}
Du är den bästa stötpokerspelaren jag har sett på 35 år.	{'8'}
- Kunde du förutspå det?	{'7'}
Kom ner.	{'2'}
- Kanske det.	{'8'}
Man måste ha nerver.	{'8'}
Man förlorar känslan när det händer så mycket.	{'6'}
- Hon är inte i stan för tillfället.	{'1'}
Inga tråkigheter hoppas jag.	{'4'}
- Jag kommer, Shooter.	{'8'}
Jag är glad att vi talades vid.	{'8'}
Det stämmer, Lancey.	{'5'}
En helt ny giv.	{'7'}
Tre.	{'8'}
Det är ditt, Shooter.	{'5'}
Du och din jäkla bok.	{'1'}
- Ess, kung, tia.	{'5'}
- Det var det värsta.	{'3'}
Dela ut dem, Shooter.	{'2'}
Jag kan inte slå tre sjuor.	{'8'}
Han bad Sigfrid om sitt liv och erbjöd honom sitt rike.	{'4'}
- Hej, pappa.	{'5'}
Vi börjar med det högsta hoppet.	{'2'}
Ledsen, tränaren.	{'6'}
Jag hoppade inte.	{'7'}
