Posao loše stoji za nas.	{'6'}
Da nam nisu ucjenjene glave, zbrisali bi iz ove rupe.	{'4'}
Zašto ne popijemo piće za dobra stara vremena.	{'5'}
Neće moći.	{'3'}
Ovdje više tako ne ide Kid.	{'6'}
Nikom nije stalo.	{'1'}
Sjećaš se Herefordsa u Yatrong okrugu? Hoće li netko zavrnuti rundu?	{'5'}
Čekajte.	{'8'}
Protiv njega sam!	{'1'}
Mesar Eggers će uzeti 35... ...i sam ih zaklati...	{'4'}
200 radnika će raditi od ponedjeljka u najvećoj klanici izvan Chicaga. Kakve to ima veze sa vlakom?	{'3'}
Ne možemo zaustaviti vlak.	{'5'}
Probajte jer nema napretka.	{'5'}
i dopušta prošlosti da ti izjeda srce. Ne mogu nas uhvatiti kada smo ovdje.	{'4'}
I to mi je neka banda!	{'8'}
Indijanac rančer, pijani revolveraš, seksualni manijak... i ujak!	{'7'}
Hej, jesmo li rekli ne?	{'8'}
Što ima čudno u tome?	{'5'}
Tražim prtljažna kola.	{'2'}
Izvucite me odavde!	{'4'}
Živ je!	{'5'}
Moramo ga izvući.	{'4'}
Što se dogodilo?	{'7'}
Ruke u vis!	{'1'}
Pustite me!	{'4'}
Požurite.	{'4'}
Što ćemo sada?	{'4'}
Je li točno g-dine?	{'1'}
Ako uzmemo ovo, jurit će nas vječno.	{'4'}
Tko se plaši male jurnjave?	{'3'}
Čistimo se odavde.Uspjeli smo!	{'4'}
Kurir je djelovao kao dobar čovjek.	{'8'}
Shelleen, to je bio sjajan plan.	{'5'}
Da, funkcionirali smo točno kao sat.	{'5'}
To je početnička sreća. Moramo krenuti.	{'6'}
Sjećaš me se?	{'8'}
Bilo je kao u stara dobra vremena.	{'5'}
Što je vama dvojici?	{'4'}
Dajte starom piće.	{'4'}
Ima još novca odakle je ovaj. Stvarno!	{'2'}
Moja banda!	{'5'}
To je samo početak!	{'8'}
Opelješit ćemo Wolf City!	{'5'}
"Posjeduje ""Razvoj Wolf Cityja"" koji posjeduje Wolf City... koji nas ostavlja na miru."	{'8'}
I vi ste mi neka banda ubojica i koljača!	{'4'}
Šaputali smo vam imena kao djeca bojavši se izgovoriti ih glasno.	{'4'}
Ostarili ste.	{'6'}
Proizvodi govedinu, pivo, obuću i provod.	{'5'}
Mislim da te volim.	{'8'}
Ovdje... u ovim krupnim plavim očima.	{'8'}
Neću se vezati ni za jednu.	{'1'}
Tako ćeš poginuti. Zašto bi ti brinuo?	{'4'}
Nikada nisam obećao da ću biti heroj, zar ne?	{'1'}
Nisi ti heroj, tako da ne moraš brinuti zato.	{'3'}
Nemaš prava misliti to što misliš o meni.	{'1'}
Zašto jednostavno ne odeš?	{'6'}
Što se događa?	{'2', '7'}
Mi vjerujemo da su bogovi kada su stvarali ludog čovjeka samo učinili da se zaljubi.	{'8'}
To je poetično.	{'5'}
Što da radim?	{'4'}
Ne možeš puno uraditi za nas.	{'1'}
Vidjet ćemo se kasnije, g-đice. Što je s tobom?	{'8'}
G. Harry hoće svoj novac brzo!	{'4'}
Pronađi ga.	{'1'}
Uvijek ćemo biti uz tebe, g-đice.	{'8'}
Sve će biti u redu.	{'8'}
Hoćeš piće?	{'8'}
Bok, Kid.	{'5'}
Hoćeš posao?	{'8'}
Što onda?	{'7'}
A to!	{'7'}
Nikada nije ni bilo ljubavi među nama.	{'5'}
Dvoboj!	{'4'}
Ti i Strawn ste se igrali kad ste bili djeca?	{'2'}
Bio mi je brat.	{'6'}
Bilo je kao u Tombstonu kada me natjerao da šetam u gaćama i šeširu.	{'4'}
Bilo je glatko.	{'5'}
Sredit ćemo ih kao prije!	{'7'}
Taj Englez želi borbu.	{'4'}
Dat ćemo mu najveću borbu ikada.	{'4'}
On želi umrijeti.	{'1'}
Sve je gotovo.	{'4'}
Postoji još mjesta koja želim vidjeti i stvari koje želim uraditi.	{'6'}
Ne želim umrijeti.	{'4'}
Ti se ne mijenjaš, je li?	{'2'}
Zašto muškarci misle da je brak jedino što želimo? !	{'6'}
A ti si mi se svo vrijeme smijao.	{'1'}
Glupi starac koji žudi za djevojčicom.	{'1'}
Hoću da uradiš pravu stvar.	{'8'}
Prvo misliš da ne možeš podnijeti udarac.	{'1'}
Ja ću te preodgojiti jednom zauvijek! Ostavi ga na miru!	{'1'}
Mogu li dobiti svoju radnju natrag sada kada ona odlazi.	{'1'}
Sir Harry Percival, pretpostavljam.	{'5'}
Vi volite naše otvorene predjele.	{'5'}
Postat ću izuzetno zdrav, znate.	{'5'}
A to je najljepša stvar koju sam ikada vidjela.	{'5'}
Pravi Tintoreto.	{'5'}
Malo vina uz glazbu.	{'5'}
Nisam Trixie G. Harry.	{'1'}
Što je to?	{'2', '1', '5'}
Potpiši!	{'2'}
A ako odbijem?	{'1'}
Ubit ću vas!	{'1'}
Ne gubimo vrijeme. Svi čekaju.	{'1'}
Čekaju?	{'6'}
Žao mi je što me ne vole. Ne možeš ih kriviti, zar ne?	{'6'}
Gdje nema nevolja, sestro.	{'8'}
Vidi kakve su ti oči.	{'7'}
Što im fali? Crvene su, krvave!	{'4'}
Računamo na tebe.	{'8'}
Ako imaš posljednje riječi govori sada.	{'1'}
"Zbogom, zbogom Cat Ballou!"""	{'6'}
Hajde.	{'8', '6', '1'}
Ova je sve pokvarila.	{'4'}
- Kladi se na svoje šestice, kompa.	{'5'}
- Rekao sam ti da me tako ne zoveš.	{'1'}
Hoćeš li ti sve srediti, ili ću ja?	{'2'}
Kako to misliš?	{'4', '7'}
Jeste li slijepi?	{'1'}
Netko je obilježio ove karte.	{'4'}
Jesi li lud?	{'7'}
Ne bi uložio 194 dolara na jadan par.	{'1'}
Kažem da si označio karte.	{'1'}
Ne trebam označiti karte da bih te pobijedio.	{'1'}
Ostani ovdje.	{'4'}
Ja ću ga srediti.	{'8'}
Daj mi novac.	{'1'}
Cijeli dan me mimoilaze, Kid.	{'1'}
17 za tebe, Philly.	{'3'}
- Koliko ja dugujem?	{'1'}
- Je li ti koristilo?	{'2'}
