Šta ti se desilo?	{'4'}
Posao loše stoji za nas.	{'6'}
Da nam nisu ucenjene glave, zbrisali bi iz ove rupe.	{'4'}
Zašto ne bismo popili piæe za dobra stara vremena.	{'5'}
Neæe moæi.	{'3'}
Ovde više tako ne ide, Kid.	{'6'}
Nikom nije stalo.	{'1'}
Seæaš se Herbertsa u Jatrong okrugu?	{'5'}
Hoæe li neko da èasti rundu.	{'2'}
Trebaæe nam još neko pored nas dvojice.	{'8'}
- Onda je dogovoreno!	{'8'}
Èekajte malo.	{'7'}
Imaš nešto da kažeš u vezi sa našim planom?	{'1'}
Protiv njega sam!	{'1'}
Šta misliš da možemo da radimo, a da bude prikladno i dobro.	{'1'}
Mesar Igers æe uzeti 35 i sam ih zaklati...	{'4'}
200 radnika je spremno da radi od ponedeljka u najveæoj klanici izvan Èikaga.	{'3'}
Kakve to ima veze sa vozom?	{'7'}
- Piæu u to ime!	{'5'}
Ako niste, probajte nove stvari, inaèe nema napretka.	{'5'}
Ova tvoja opsesija osvetom te odvraæa od buduænosti i dopušta prošlosti da ti izjeda srce.	{'4'}
Ali, ne mogu da nas uhvate kada smo ovde.	{'4'}
Možemo iskoristiti Šalinov plan za pljaèku voza.	{'5'}
Prvi put tražim da uèinite jednu stvar za mene, da opljaèkate jedan glupi voz...	{'6'}
I to mi je neka banda!	{'8'}
Indijanac ranèer, pijani revolveraš, seksualni manijak i ujak!	{'7'}
Uradiæu to sama!	{'8'}
Kupam se!	{'5'}
Šta ima èudno u tome?	{'2'}
Bila mi je èast.	{'8'}
Hej, izvucite me odavde!	{'4'}
O, živ je!	{'5'}
Moramo ga izvuæi.	{'4'}
Šta se desilo?	{'7', '1'}
Ruke u vis!	{'1'}
Pustite me!	{'4'}
Ovo je pljaèka voza.	{'4'}
Požurite sa tim.	{'1'}
Šta æemo sada?	{'4'}
Šta nije u redu?	{'4'}
Kaže da æe pre umreti nego da otvori sef.	{'1'}
Je l` to taèno, g-dine?	{'1'}
Ako uzmemo ovo, juriæe nas veèno.	{'4'}
Ko se plaši male jurnjave?	{'3'}
Èistimo se odavde.	{'4'}
Kurir je delovao kao baš dobar èovek.	{'8'}
Šalin, to je bio sjajan plan.	{'5'}
Da, funkcionisali smo taèno kao sat.	{'5'}
To je samo poèetnièka sreæa.	{'6'}
- Pitaj ga kako da se izbavimo odavde.	{'4'}
Ti, slatki Šaline.	{'5'}
Hoæeš da mi pozajmiš metak?	{'8'}
Bilo je kao u stara dobra vremena.	{'5'}
Ja sam takve kao ti jeo za doruèak!	{'3'}
Šta je vama dvojici?	{'4'}
Dajte starom piæe.	{'4'}
Ima još novca tamo odakle je ovaj.	{'2'}
Mi smo to uradili, g-dine Kasidi.	{'5'}
Moja banda!	{'8'}
To je samo poèetak!	{'5'}
Pomozite mi i uèiniæu vas bogatim.	{'8'}
"On poseduje ""Razvoj Volf Sitija"" koji poseduje Volf Siti koji nas ostavlja na miru."	{'8'}
I vi ste mi neka banda ubica i koljaèa!	{'4'}
Šaputali smo vam imena kada smo bili deca plašivši se da ih izgovorimo glasno.	{'4'}
Ostarili ste.	{'6'}
Proizvodi govedinu, pivo, obuæu i provod.	{'5'}
Mislim da te volim.	{'8', '5'}
Ti,.. ...kada voliš èoveka, sve mu prospeš u lice.	{'5'}
da se opustimo i provedemo!	{'4'}
Ovde u ovim krupnim plavim oèima.	{'8'}
Neæu da se vežem ni za jednu.	{'1'}
Znaš, tako æeš poginuti.	{'4'}
Zašto bi ti brinuo?	{'1'}
Nikada nisam obeæao da æu biti heroj, zar ne?	{'1'}
Nisi ti heroj, tako da ne moraš da brineš zbog toga.	{'3'}
Nemaš prava da misliš to što misliš o meni.	{'1'}
Zašto jednostavno ne odeš?	{'6'}
Šta se dešava?	{'2'}
