公司跟银行之间出了些问题 与你无关吧	1
请问 你认识贝利	1
艾贝出版社的老关 老字号	1, 3
他不在这里	6, 7
但他昨天都没有来	5
我只是替他打工	2
并不是他的私人助理	3
嗯	1, 2, 5
我有一位俄国朋友写了一本很 重要的小说	2
开放以后 我朋友的小说仍然未能 在苏联出版	1
-微笑	2, 5
微笑	5
-我可以看看吗	2
-我们由这封信谈起吧	2
手稿在那里	2
-是吗	1
那作者究竟写什么	7
-你为什么逃走	7
我带一个女人 男人 甚至 一只鸭来 都不关你们的事	1
贝利 你在里斯本做什么	8
老家有人死了吗	2
想搬大使馆吗 还是你们想绑架我	1
-贝先生	4
我介绍其他同事给你认识	2
这样好吗	5, 7
不用急	7
想想吧 贝利	1
她根本不在那里	1
他们对作家是很重视的	5, 8
我能在那儿作客 已经很幸运	5
-我非常受欢迎	5
四十年都没有核战 很和平啊	4, 7
我们要互救 因为我们都是受害者	6, 8
贝利 这未免太英雄主义	7
你真的相信是这样吗	7
所以我这么喜欢他们	5, 8
有人有萨克斯管吗	7
但丁	7
我爱我的国家	5, 8
你是干那一行的	2
那你现在写些什么	1
我就是那个谎话	6
如果你不是 我会答应你一件事	1, 2, 7
但丁 你为何硬说我是间谍呢	4
-你不能拒绝我	1
答应我	2, 8
一言为定	8
我知道 因为你逃避现实	1
-他是谁	1
-没有线索	6
真的不是你看清楚	6, 7
我没有这么好运	6
不可让他们有翻身的机会	1, 2, 3
是很多人都想做的事	2, 5
如果你们生在古时 一定会被 教会烧死	1, 3
要留个口讯吗	2
如果我们相信他的动机 就能 相信他	8
今次要查的事 是我们一直想知道的 以前我们一直不敢问	5, 8
我们有情报说俄罗斯 在这方面其实很落后 根本威胁不到我们	7
贝利 一路顺风	2, 5
贝利先生 你怎会认得我	7
不可能吧	1, 3
我三年前几乎在这儿被捕	4
他们说我拍摄军事相片	4
政府实在太腐败无能	1, 3
轻声点	1, 4
这么私人的问题我想你不需要 知道吧	1, 3
贝利先生 你会在莫斯科逗留 多久	2
不好意思 我要回去看我的子女	6
-告诉我你家电话号码	1
不要说或许	6, 7
贝利有待薄你吗	2
俄罗斯的发展潜力十分丰富	5, 8
你们有营业代表吗 还是一切仍然听天由命	1, 3
翻译呢	1
你们明白我的意思吧	2
你喝酒吗	2
不要只有我问 你说说话吧	2, 8
告诉我吧 我喜欢说笑	4
他叫你告诉我什么	1, 2
将他们的手稿偷运到西方的吗	7
-你呢	7
开放后他得到了启发	5
-你同意吗 -是的 你也同意啊	1, 3
你替他说话	7
不像科学家 比较像 艺术家	2, 7
于是你爱上了他	5, 7, 8
他是我的初恋情人	5, 8
人们都失去了齿子之心	6, 8
直至去年他遇到一个英国出版人 那个人感动了他	2, 8
因为我知道没有人 跟他有一样的想法	6
他会和我讨论 大谎言 的问题	6
他说一切都是大谎言的一部份	6
没有	7
让你认识我多一些	2
我会挂念你	6
贝利有三个机会和他接触	8
你迷了路	1, 7
但丁 你在那里	2
那时只有我们两个是清醒的	4, 8
很可惜 他找不到我	6
没有人出卖你	8
你的手稿落在 政府的人手上	3
你拒绝替我出版小说吗	1, 3, 4, 6
但丁 你不要这么激动	1
如果我们一起行动 我们就会 一起生存	8
我不是你想像中的人	3, 6
当年革命就在这儿开始	5
你想像一下当天的情景 战船鸣炮一响  像怔革命开始	2
时间到了	5
我会帮你	8
-内容怎样	8
你是明星	5
说得好 罗素	5
但问题是就是因为这几本簿 很多本来高薪厚职的人  可能会失业	1, 4
克莱夫 尼特 我告诉你们	4
为什么时常到俄罗斯呢	1
这个问题很好	8
罗素 那幅画不是我的	1
但是你似乎经常到俄罗斯 却不常来美国	6, 7
俄罗斯跟美国一样腐败	8
诺布这个人真的不错	5
-是	2, 8
不是	1
克莱夫 叫他走吧	3
他不会受赌 亦不会怕我们恐吓	8
尼特 义气是不值钱的	5
贝利	7
波比 清单上的问题 可以让我们知道苏联的军事秘密  帮助我们在军备竟赛中胜出	7
很好 贝的录音带已经加密	5
并用卫星传送返伦敦解码	7, 8
他们还让你进来吗	3
不要谈烈宁格勒吧	3
如果她又年青又漂亮 我就原谅你	6, 8
真的 见到你真是太好了	5, 7, 8
这穿上去太漂亮了	5, 7
我有消息要告诉你	2
他病倒了 但现已康复	5
我以为他除了你之外没有 可信赖的朋友	7
-你告诉她	1
-画得很好	5
-他的信是怎么结尾的	2
又是情话	5, 8
哪个是难对付的人	1
够了 你们不要再偷录了	1
人病倒了就是这样	6
-我爱你	5, 8
是命中注定要我遇上你	6
是 无私的爱 成年人的爱  -你知道是的	2, 5
我实在不能再受伤害了	2, 8
-你干什么么	4
我是站在你们这的	5, 8
-我不累	1, 2
你也不会这么做吧	7
-为何由他驾驶	7
他是个大男人	3
我们知道的不比你们多	8
录音带在哪	2
有什么异样吗	2
做得好	5
你做得很好	2, 5
欢迎你们参加今晚的宴会	2, 5
罗素 取消行动吧	1
那她为何仍四处走	1
罗素 一切都完了	6
完了	6
你真幸运 今早升降机没有失灵	5
你一定要将它带回来	2, 8
不会有问题的	5
希望一切顺利吧 杰克	2, 5, 8
我们不想知道的也不会问	2
他用自己的方式遵守对但丁承诺	8
他也想救嘉迪雅	2
英方第一次给你看这封信 是在里斯本吗	2, 7
很可惜 沙教授已经死了	6
对于意识型态 我没有兴趣	1
我知道如果有人怀疑我 那人 一定是你	2, 6, 7
但你仍然完全	5
我爱你	5, 8
但你们根本不应偷看人家的信	1
贝利呢	2
那不是件容易办的事	8
贝利 祝你好运	8
当年，我客死异乡	6
尸骨让千年树妖缠着不放	3, 6
宁采臣！	5, 7
他不就是集宝斋派来收帐的那小子	7
放我出去，我不是周亚炳，冤枉呀！	4, 7
我和你一样，是人 命中注定要坐监	6
好，那去注解兵法 又说我煽动作反	1
你说是不是命里注定要坐牢呢？	4, 6
蟑螂呀！	3
老伯，你在这里困了多久？	7
老伯，我不是姓周的	1
怎么你涂了我的名字呢？ 老伯！	7
老伯，人家说午时斩首	3, 4, 6
一定那些高官子弟犯了罪 找人做替死鬼	6
三更半夜的 随便斩哪一个都没人知道	4
世间上真的没有公理	1, 3, 6, 7
不关我的事...	3
我去哪儿都带着它	1, 3
我没见过像你这么重感情的人	5, 8
我死不可惜，你死了才可惜	6
你这种人世上已经少有了	7
要是死了，那不就绝种了，不...	6
如果可以直通外面，你早就出去了	2, 7
写完了又可以随时拿出去给人家印	2
年轻人，你出去了就不要再回来了	1, 3, 4
我走了你怎办？	6
两人少了一个，怎么过得了这关呢	4, 7
保重呀！	5
改天要好好地报答他才行	8
你有你在上面跑，我有我在下面追	3
这么大雨到哪儿去避呢？	1
你们用不着起来招呼我	1
你到哪儿去，没目标吗？	1, 4
我还以为这只马是老伯的	7
老伯，老伯你也该问一声 见马就骑	1
还声东击西的暗算我	1
幸亏我反应快	7
这里有瓦遮头，就这里好了	2, 8
我早料到是外面漏水	5
天地法灵，逐鬼驱魔令	1
老兄，原来你懂法术的	7
搞了半天，原来是假的	1, 3, 7
浪费了我的法术	1
走后门！	2
幸好有你的腰带	8
不要过来呀，我不客气了	1, 3, 4
掉了...	6
放手我就要掉下去了	4
再不放手，我...	3
我们是忠良之后，本人是傅青风	2, 5
前辈，见到你我们就有救了	2, 8
我要怎么讲你才相信呢？	2, 6
大家向天发誓	8
这马被你骑过，我都觉得很荣幸	8
我有笔，快点！ 快点！	1
对月形单望相护	5, 6
前辈的意思太深奥了	5, 7
十里就是十里亭	1, 8
怎么样？	4, 6
我们早就知道了	1
