Hva har skjedd med deg?	4, 7
Det er dårlige tider for oss.	6
Var vi ikke etterlyst, hadde vi stukket av.	4
Skal vi drikke et glass for gammelt vennskaps skyld?	2, 5
Dessverre.	3
De er ikke verdt noe lenger.	6
Folk bryr seg ikke.	1, 3
- Husker du de feite kyrne i Yatrona?	2, 5
- Hvem byr på en runde?	2
- Vi klarer det ikke alene.	1, 8
- Skål for det!	5, 8
- Vent!	1, 7
- Har du noe å si om planen vår?	1
- Jeg er imot den.	1
- Hva mener du er passende syssel?	1, 2
Slakteren i Dixon kjøper 35 dyr med én gang. Han slakter dem selv.	4
200 menn skal bygge det største slaktehuset vest for Chicago.	3
- Hvor har det med et tog å gjøre?	1, 7
Man må jo prøve noe nytt iblant!	5, 7
Hvis du er besatt av hevntanker, snur du ryggen mot framtiden og lar fortiden ødelegge deg.	3, 4, 6
De kan ikke få tak i oss her.	1, 4
Vi kan bruke Shelleens plan.	2, 5
Men når jeg ber dere å rane ett eneste lite tog...	1, 6
Litt av en bande!	1, 5, 8
En indianer-gårdsgutt, en fyllik, en sexgalning og en onkel!	7
Jeg gjør det alene!	1, 8
- Jeg bader!	2, 5
Hva er det med det?	2
- Mange takk!	8
- Slipp meg ut!	4
- Han lever!	5, 7
Vi må hjelpe ham ut!	1, 4
- Hva skjedde?	2, 7
- Opp med hendene!	1
Slipp meg inn!	1, 4
- Vi raner toget.	4
- Så få opp farten.	1
- Hva skal vi gjøre?	4
- Hva er det?	2, 4, 7, 8
- Han dør heller enn å åpne safen.	1
- Stemmer det?	1
- De kommer til å jage oss evig.	4
- Hvem bryr seg om det?	3
- La oss stikke!	1, 2, 3, 4
- Vakten så ut som en trivelig kar.	8
- Planen din var strålende, Shelleen!	5
Det gikk som smurt!	5
Hvordan kommer vi oss vekk?	4
Søte Shelleen!	5
Låner du meg en kule?	8
Det var akkurat som i gamle dager.	5, 6
- Jeg pleide å mose slike som deg!	3
- Hva er det med dere to?	1, 3, 4
- Gi gamlingen en drink, Mr. Cassidy.	1, 2, 4
- Og det er mer der dette kom fra.	2
- Vi gjorde det.	2, 5
Banden min!	8
Hjelper dere oss, kan dere bli rike.	8
Han eier selskapet som eier Wolf City, som lar oss være i fred.	8
For en samling blodtørstige mordere...	4
Som barn våget vi bare å hviske navnene deres.	4
Dere er blitt gamle.	3, 6
Endestasjon for Santa Fe, produsent av kjøtt, sko og mye moro.	5
Jeg tror jeg elsker deg, Clay.	5, 8
Når du beundrer noen, så sparer du ikke på lovordene!	5
Der. I de store, blå øynene der.	2, 8
Jeg akter ikke å binde meg til noen jente.	1, 2
Du kommer til å bli drept en dag.	4, 7
Hva så?	1
- Jeg lovet aldri å være helt.	1
- Det er du heller ikke, så slapp av!	3
- Du har ingen rett til å klandre meg!	1
- Kan du ikke bare forsvinne?	6, 7
Hva er det som skjer, Jackson?	2
Det var poetisk sagt, Jackson.	3, 5, 7
- Hva skal jeg gjøre?	4, 6
- Det er ikke stort du kan gjøre.	1
Vi ses vel senere.	2, 8
Jeg liker å spille på det vinnende laget.	2, 5
Sir Harry vil ha pengene sine. Straks.	1, 4
- Hva er det, Cat?	1
Gå og hent den.	1
Vi skal alltid være her hos deg.	5, 8
Alt ordner seg.	8
- Vil du ha en drink?	8
Hallo, Kid.	5
Vil du ha arbeid?	8
Hva vil du da?	1, 7
Jaså, det?	7
Vi har aldri kommet særlig bra overens...	5
Skuddveksling!	4
Den gjør en så omtåket at man ikke husker noe.	1
Lekte du og Strawn sammen som barn?	2
Han var broren min!	6
Han avvæpnet meg i Tombstone og tvang meg nedover gaten, bare kledd i lange underbukser og hatt.	4
Det var helt herlig!	5
Halve byen er på vei hit!	2, 7
- Vi lurer dem som forrige gang.	2
- Engelskmannen har minst 50 menn!	2, 3, 4
- Er du sikker på at det er han?	4, 7
- Engelskmannen vil altså slåss?	1, 2, 4
Vi kan skrive historie.	2, 5, 8
- Heller enn å dø på et lusent hotell.	1, 2, 6
Jeg var redd for å dø i rennesteinen, full av dårlig sprit.	4
Det er fremdeles mange ting som jeg vil se og gjøre.	6
Jeg vil ikke dø.	4, 6
Vi drar til St. Louis!	2
Hvorfor tror menn at kvinner bare vil gifte seg?	1, 3, 6
- Du har ledd av meg hele tiden.	1, 3
En gammel gubbe som løper etter ei ungjente!	1, 3
Jeg skal sørge for at du gjør det eneste rette.	2, 8
- Gift dere!	2, 5
- Hun vil ikke!	1
Jeg skal gi deg en lekse en gang for alle!	1
Kan jeg få tilbake butikken nå som hun har stukket?	1, 2
Sir Harry Percival, formoder jeg?	2, 5
Så du liker altså våre vidåpne vidder?	5
Jeg begynner å føle meg fryktelig frisk og rask!	2, 5
Ganske enkelt fantastisk!	5, 8
Tro ingen som påstår noe annet.	5, 8
Se der!	5
Og det er det mest fantastiske jeg har sett.	5
Champagne, Hansen!	5
Det sies at du har en vinkjeller.	7
Det er topp!	5, 7
- Om jeg liker sengen...!	5
Litt vin, med musikk til!	2, 5
Men du kommer ikke unna, Trixie.	1
- Skriv under her.	1
- Tilståelsen av mordet på min far.	1, 6
Skriv under!	2
- Og hva om jeg nekter?	1
- Da dreper jeg deg.	1
- La oss ikke somle.	1
Alle venter.	2, 6
Jeg våger å påstå at de ser fram til det.	2
- Så synd at de ikke liker meg.	6
- Du kan vel neppe klandre dem.	6
Du tok brødet ut av munnen på halve Wolf City.	1, 3, 4
Pastor! Halleluja!	5
Vi er på vei mot en bedre verden.	2, 8
Der grønne enger venter, og der honningen flyter som vann.	2, 5
- Se på øynene dine!	7
- Hva er det i veien med dem?	4
Vi regner med deg, Kid.	8
Har du noen siste ord, så si dem nå.	1
Vi tar farvel med Cat Ballou!	6
Faen ta dere!	1
Det er som Dantes helvete: røyk, ild, trykkende varme, idet colombianske og jamaicanske narkomane igjen omgjør LA til et slaktehus.	3
Ti colombianere og scorpioer bevæpnet til tennene.	1, 4
Faen!	1, 4, 7
Hvor i helvete er spesialavdelingen?	1
Mills og Johnson vil ikke vare mye lenger.	6
Få dem ut!	4
Mike, er du OK?	7
- Ja.	1, 2, 5, 8
Hvis vi lar de jævlene få fotfeste nå, vil vi måtte tilintetgjøre bygningen!	1
Heinemann kan kysse meg i ræva!	1
Jeg går visst fra vettet.	3
Alt klart på området.	8
Sjekk hver etasje.	8
- Må være jamaicanerne.	3
- Deres stil, men hvor ble det av dem?	1
Ingen.	8
OK, du kjenner fremgangsmåten.	7
Du sviktet meg, Mike.	1, 3, 6, 7, 8
Du stiller meg i et dårlig lys.	1, 6
Jeg trodde vi hadde en forståelse.	1, 6
Hva i helvete foregår her, Heinemann?	1, 7
Kom hit!	1
Åh, faen!	7
I en skuddveksling falt fem medlemmer av en colombiansk narkogjeng i et bakhold av den jamaicanske voodoo-gjengen, som kom seg unna uten et spor- noe som nok en gang fikk...	1, 4, 6
- Denne lisensen har utgått.	6, 7
- Tull!	1
- Sitt ned!	1
- Sett i gang! Få rumpa di i gir!	1
Jeg kommer straks.	5
- Ikke begynn, Mike.	1
Heinemann har allerede gjort livet surt for meg.	1, 3
Vi vinner ikke denne krigen.	4
- Ja?	7
- Hyggelig å treffe deg.	1, 5
Greit, hva har vi?	2, 5
Det er masse av det.	7
Gjør sitt store trekk.	2, 5
La oss sette ham på lønningslista.	1
Så jeg og partneren styrter opp trappene, noen skriker høyt...	4
"Jeg sa ""Fordi mannen din er død."	6
"Hun sa ""Jeg knivstakk den drittsekken mange ganger."	1
- Skjønner?	2, 8
Pokker, har hun mensen eller hva?	1
Og det skremmer meg, gutt.	4
Vi trenger gode politimenn, og de sier at du er flink til det du gjør.	8
Men laget kommer først.	2
Og vi vil alle være der for deg.	5, 8
Dette har gått for langt, hva?	4
Jeg vet dere prøver å skremme meg, hva?	2, 5
$2 millioner.	5
Hva faen er det du gjør nå, mann?	3
King Willie sier atjeg ikke bare må drepe deg,	4
Skyt det!	1, 2
Sånt skjer,	3
Hører at det kan være så mange som 50 døde der oppe.	4
- Vi hørte ikke det.	4
Dette er Cheryl Tyre live...	2
Åh, herregud.	4
De tok hjertet hans.	3
- Terrortaktikk.	1, 4
King Willie, voodoo-prest til LA-gjengene.	4
Hei, vi har en overlevende!	7
Hva er det?	2, 7
Du har en stor nese og du stikker den for langt inn i mine saker.	1
Kanskje du kan høre dette.	3
- Ja, sir.	4, 8
Kom igjen.	1, 2, 8
- Hei, faen ta deg, mann!	1
- Hold kjeft.	1, 3
Jeg har rettigheter!	1
Vil du gjøre meg stolt, gutt?	2, 8
Hei, ikke bekymre deg!	5
Overvåkning er min spesialitet.	5, 8
Bare sett i gang.	1, 3
"Disse karene er ikke DEA, men det er fremdeles Keyes"" etterforskning."	8
Hei, vent på meg.	4
Vær forsiktig, Danny.	1
Dyttet henne inn i et helikopter.	1
- Det stemmer.	5
Drittsekk.	1, 3
- Faen.	1
voldelig, tvangsnevrotisk/kompulsiv personlighet, tendens til overdreven bruk av fysisk makt gjennom hans 18 år som politibetjent i Los Angeles,	3
Hva med ti anbefalinger for tapperhet og den lengste arrestasjonslisten i denne politiavdelingens historie?	1
Var det opp til sjefen, ville han sikte deg for Archuletas død og suspendere deg.	1, 8
Hold deg unna.	1
Det er en politisak.	8
De kan ikke holde avdelingen ute.	1
Den som drepte ham skal betale.	1
Jeg skal ordne det.	2
Hei, kom igjen.	5, 6, 7
Hva du har med å gjøre er mer enn du kan takle.	1
Jeg advarer deg...	1
La ham gå.	2, 4
