Какво е станало с теб?	{'4'}
Няма работа за нас.	{'6'}
Ако нямаше награда за главите ни щяхме да се махнем от тази дупка.	{'4'}
Защо не пием за добрите стари времена?	{'5'}
Не става.	{'3'}
А и са безполезни, Кид.	{'6'}
Никой не го е грижа.	{'1'}
Помниш ли Хирфорд в Ятронг Каунти?	{'5'}
Някой иска ли да черпи?	{'2'}
Ще трябва нещо повече от нас двамата.	{'8'}
-Значи се уговорихме.	{'8'}
Чакайте малко!	{'7'}
Искаш да кажеш нещо за планът ни ли?	{'1'}
Да. Против съм.	{'1'}
И какво мислиш ще трябва да направим?	{'1'}
Онзи касапин, Егърс, ще вземе 35 глави и сам ще ги заколи.	{'4'}
200 работници са готови да започнат робота в понеделник по най-голямата кланица извън Чикаго.	{'3'}
Какво общо има това с влака?	{'7'}
-Ще пия за това!	{'5'}
Ако хората не опитваха нови неща нямаше да има никакъв прогрес.	{'5'}
Това отмъщение обръща гръб на бъдещето и позволява на миналото да гризе сърцето ви.	{'4'}
В Дупката в Стената не могат дори да ни докоснат.	{'4'}
Можем да използваме планът за влакови обири на Шалиин.	{'5'}
Но щом поискам да свършите нещо за мен, например да ограбите влак....	{'6'}
Голяма банда!	{'8'}
Индианец от ранчо, алкохолизиран стрелец, секс маниак и чичо!	{'7'}
Ще го направя сама!	{'8'}
Взимам си вана.	{'5'}
Какво странно има в това?	{'2'}
-Дръпни пердето!	{'1'}
Задължен съм ви!	{'8'}
ЕЙ, пуснете ме оттук!	{'4'}
Жив е!	{'5'}
Трябва да го пуснем!	{'4'}
Какво става?	{'4', '2', '7'}
Вдигни си ръцете!	{'1'}
Пуснете ме!	{'4'}
Ограбваме влака.	{'4'}
Приключвайте.	{'1'}
-Какво ще правим?	{'4'}
Какво има?	{'6', '4', '7'}
Не иска да отвори сейфа. Предпочита да умре.	{'1'}
Така ли, господинчо?	{'1'}
Ако ги вземем ще ни преследват вечно!	{'4'}
Кой го е страх?	{'3'}
Да се махаме оттук!	{'4'}
Куриерът изглеждаше много мил човек.	{'8'}
Шалиин, планът беше страхотен!	{'5'}
Да, всичко мина като по вода.	{'5'}
Това е късмета на начинаещият.	{'6'}
