Вовремя, полковник, ваша очередь уже подходит.	6
Дьявольская.	1, 4, 7
Превосходно.	8
- Она красивая.	5
Только из вежливости.	1, 3, 8
В случае отказа леди Тедминстер может открыть праздник в первый день. А миссис Кроусби - во второй.	1
Но как же герцогиня?	2, 7
Джону повезло.	5
Мы опаздываем.	1, 3, 6
По-моему, подушка свалилась, дорогая.	8
Вот и Синтия.	5
Сотни.	7
Большой щеголь, но невероятно умен.	8
Еще один пример английских буколических верований.	3, 6
Солдаты, где остальная часть взвода?	2
Корт Стайлза. Доброе, старое место.	7
После брака, конечно.	3
Добрый день, месье Пуаро.	5
Бутылки разных размеров, стоящие в беспорядке.	1
Какой смысл?	2
Я пытаюсь внушить им чувство порядка и методичность. А они то и дело пропадают в пивных.	1
Отличные лошади.	8
К счастью, их приходится использовать только в сельском хозяйстве.	5
Конечно, если мало работы.	2
Не думал, что это женская работа.	7
Зачем?	2, 3
Иви, это не может быть правдой.	7
Боже правый.	7
Потом сказала, что скорее я покину ее дом.	1, 2, 4
Очень душно, верно?	3
- Он самый, друг мой Гастингс!	1, 5
Мадам Инглторп, она распространила свое гостеприимство на семерых моих соотечественников, которым пришлось бежать с родины.	5, 8
Она предоставила нам вон тот прекрасный дом.	2, 7
Совершенно верно.	8
Я тебя не боюсь!	1
Доркус, пожалуйста, принеси мне марки.	1, 3
Вы выглядите очень устало, не хотите ли отдохнуть?	1
Вы затопили в моей спальне камин?	2
Я узнала от Доркас.	2
Мне нужно съездить в деревню. Поговорить с агентом о вложениях в недвижимость.	1, 2, 3, 4, 6
Открой дверь.	1, 2
Все хорошо, мама.	5
Мне уже лучше.	6
Нет.	1, 3, 4, 6, 7
Да.	2, 3, 5, 6, 7, 8
Нам ни к чему скандал.	4
Моя бедная Эмили.	6
Я доволен вами, Гастингс.	5, 8
Я вас понимаю.	7
Гастингс. Думаю, это нужно отложить до прихода адвоката миссис Инглторп.	4
Очень интересно, друг мой.	2
Растопленный камин летом, Гастингс.	5
Здесь может быть...	2
Как я и ожидал.	3, 4, 8
- Уважаемая Доркас. Мадам Инглторп мертва.  И нам необходимо знать все, чтобы свершилось возмездие.	1, 2
Не знаю, что делать.	4
Но если последняя доза была принята два дня назад, то это уже не важно.	1
Боюсь, что это не совпадение.	4
Ключи все еще у вас, мистер Пуаро? Пожалуйста.	2, 7
По-моему, довольно банальное.	2
Но кофейная чашка была раздавлена. Проанализировать содержимое было невозможно.	1
Это так?	3
Верно, Гастингс.	8
Ясно.	5
Соблаговолите сказать, мистер Инглторп, где вы были в понедельник 18-го июня?	1, 2
В этом я с вами не согласен.	1
Не уверен, сэр, мы уже встречались с месье Пуаро, и я, прежде всего, доверяю его суждениям.	7
Дело против него развалится в момент.	2
Альфреда Инглторпа не за что арестовывать.	8
Это прекрасный город.	5
Гастингс, вам не показалось странным заявление мистера Лоуренса Кавендиша, что его мать могла отравиться случайно?	1
Но выглядит именно так.	6, 7
Нет, нет, Гастингс.	6, 7
- На станцию.	6
Понимаю.	8
Говорите.	6, 7
Я подготовил список. Фамилии и адреса.	7
Значит, вернулись на исходную позицию.	3
Но ты, Господи, Боже Милостивый... И исцелит нашу непроходящую боль вечная жизнь.	4
Но мы должны быть умнее.	2
Тогда мы будем неуязвимы, друг мой.	2, 5, 8
Можно его похитить у вас, мистер Пуаро?	3
Видимо, она забыла, или не думала, что умрет.	6
Я уверен, они не захотят расстаться с вами.	8
Она ненавидит меня.	1
Он тоже меня не выносит.	4, 6
Но Лоуренс не говорит, сможет ли он что-нибудь сделать.	1, 6, 8
Не говорите глупостей.	1
Это не глупости.	2
Вы безгранично ободрили меня.	5
Эти злые детективы!	1, 3
Что скажете?	2
