Što je, Barbie?	6
Molim te prestani.	1
Kada si zadnji put imala spoj?	1, 2, 7
Ti se bojiš, zar ne? Ti se stvarno bojiš ovoga mesta.	2, 7, 8
Za ime Božije, Johnnie.	1, 3
Isuse, ti si čudna.	5
Samo završimo s tim.	1, 3
Dolaze po tebe, Barbara.	1
Nema izlaza.	6
Upomoć!	4, 7
Molim vas, trebamo pomoć!	4
Hej, ima li koga ovde? Hej?	2, 7
Hej! Hajde!  Hajde!	1, 2
Umri... prokletstvo!	1
Nadajmo se da će doći pomoć.	4
Nemoj mi se sada raspasti, razumeš?	6
Sve što sam čuo su bezvezarije.	6
Kako objašnjavaju da čovek hoda okolo sa slomljenim vratom?	7
Kreteni ih pokušavaju opkoliti i staviti otraga u kamion.	1
Imali su ih deset... dvadeset u stražnjem delu ovog obloženog kamiona.	6
Auto je eksplodirao vani.	4
Video sam to stvorenje kako je primilo trideset hitaca, a i dalje se približavalo.	4
Dok nije primio metak u glavu.	1, 4
To ga je spustilo.	8
Ovo je nešto što niko nikada nije čuo niti video.	2
Mora biti neka puška u ovoj kući.	4
Šta je to?	2
U redu je.	5, 8
Sve je u redu.	5, 8
Sve je u redu, ne pucajte! Ne pucajte, gospodine!	4
Ono njegova žena zove dole iz podruma.	7
Ne zamerite što pitamo, ko ste do đavola vi?	1
Proklet bio, skoro si mi slomio ruku, gospodine Ben.	1, 3
Mi smo se itekako prepali.	4
Moj ujak Rege je mrtav. Video sam ga, kunem se.	7
Prokletstvo! Sve smo to već pre čuli!	1
Hajde, Tom.	2
Jeste li spremni riskirati?	2
Vani kraj šupe ima benzinska pumpa.	2, 5
Ovo je sranje!	1
Ja ne odlučujem umesto tebe ni bilo kog drugog, Cooper.	1
Ja razmišljam o svojoj vlastitoj guzici.	5
Ne mogu normalno razmišljati dok se dereš na mene!	4
Siguran sam da i ti misliš isto o meni, pa se pokušajmo micati jedan drugome s puta, u redu?	3
Što još imaš za reći?	7
Video sam da je devojčica ozljeđena, pa sam...	6
Pogrešio si, to je sve.	8
Nateravao ga je kao...	4
Upucao je sam sebe.	3, 4, 6
-Bila je to dobra ideja.	8
