עבורנו, העסקים גרועים.	6
אלמלא הפרס על ראשי כולנו היינו יוצאים מהחור הזה. כן...	4
למה שלא נשתה לזכר ימים עברו?	2, 5
לא בא בחשבון.	3
בכל מקרה, הם כבר חסרי תועלת, קיד.	6
לאיש לא אכפת.	1, 3
זוכר את עדר בקר ההארפורד שהשגחנו עליו במחוז נאטרונה?	2, 5
מישהו מזמין סיבוב משקאות?	2
ובכן, לזה יידרשו יותר משניים.	1, 8
-אז, הכל סגור.	8
רק רגע! חכו, חכו!	1, 7
-יש לך מה לומר על תכניתנו? -כן!	1
אני נגד זה.	1
-נו, טוב, מה לדעתך עלינו לעשות שיהיה יאה וראוי?	1, 2
הקצב ההוא, אייגרס, בדיקסון, הוא ייקח 35 ראשי בקר... הוא יתלה אותם ישר על הוו, ישחוט אותם בעצמו.	4
"‏200 פועלים עומדים הכן להתחיל בעבודה ביום שני... בבית המטבחיים הגדול ביותר מחוץ לשיקגו""."	3
מה זה קשור לרכבת?	1, 7
-ארים כוסית לזה!	5
ובכן, אם לא היו מנסים דברים חדשים, לא היתה קידמה בכלל.	5, 7
השקידה הזו לנקמה היא רק... להפנות את גבך לעתיד, ולהניח לעבר לכרסם בליבך.	3, 4, 6
"הם אפילו לא יכולים לגעת בנו ב""חור נידח""."	1, 4
ונוכל להשתמש בתכניתו של שלין עצמו לשוד רכבת.	2, 5
ובפעם הראשונה שאני מבקשת מכם לעשות עבורי דבר אחד קטן... כמו לשדוד רכבת אחת קטנה! -רק רגע, גברתי!	1, 6
-גברתי... גם כן כנופיה!	1, 5, 8
עובד חוות סוסים אינדיאני, אקדוחן שיכור, חולה מין... ודוד!	7
אני אעשה זאת לבד!	1, 8
אני עושה אמבטיה.	2, 5
"מה כ""כ מוזר לגבי זה?"	2
מודה לך מאוד!	8
היי, תוציאו אותי מפה! תוציאו אותי מפה!	4
הוא בחיים!	5, 7
מוכרחים להוציא אותו!	1, 4
מה קרה?	2, 4, 5, 6, 7, 8
-ידיים למעלה!	1
ג'אד... תנו לי להיכנס!	1, 4
זה שוד רכבת.	4
ובכן, תגמור כבר עם זה.	1
מה עושים?	4
הוא לא מוכן לפתוח את הכספת. הוא אומר שהוא מעדיף למות.	1
זה נכון, אדון?	1
"זה המון כסף. אם ניקח אותו הם ""יחטטו"" אחרינו לנצח."	4
תראה אותו, מי שפוחד מחיטוט קטן באף.	3
הבה נסתלק מפה!	1, 2, 3, 4
השליח הזה עשה רושם של איש נחמד מאוד.	8
שלין, זאת היתה תכנית נהדרת!	5
כן, עבד בדיוק כמו שעון.	5
סתם מזל של מתחילים.	1, 6, 7
-תשאלי אותו איך יוצאים מפה.	4
הו, שלין, יקירי!	5
קיד, תשאיל לי כדור?	8
זה היה בדיוק כמו בימים ההם.	5, 6
פעם הייתי מוחץ שלפוחית כמוך!	3
מה קרה לשניכם?	1, 3, 4
תן לקשיש משקה, מר קסידי.	1, 2, 4
-הו, לא... ויש עוד מהיכן שזה הגיע.	2
אנחנו עשינו זאת, מר קסידי.	2, 5
הכנופייה שלי!	8
וזאת רק ההתחלה.	1, 5
תעזור לי ואעשה אותך עשיר.	8
'הוא בעלי 'פיתוח וולף-סיטי, שהם בעלי וולף-סיטי... שמניחים לנו לנפשנו.	8
גם כן כנופייה של רוצחים ומרצחים.	4
נהגנו ללחוש את שמכם בילדותנו... פחדנו לומר אותם בקול רם.	4
הזדקנתם.	3, 6
מייצרת בשר בקר, בירה, נעליים, ו... חיים משוגעים.	5
אני... אני חושבת שאני אוהבת אותך.	5, 8
ובכן, בחיי... כשאת מעריצה גבר, את פשוט מוציאה הכל החוצה, לא כן?	5
ממש שם... בעיניים הכחולות והגדולות האלה.	2, 8
הו, לא... אין לי כוונה לקשור את עצמי לשום בחורה. לא, אני הולך.	1, 2
את יודעת, את תגרמי למותך.	4, 7
מה אכפת לך?	1
מעולם לא הבטחתי להיות גיבור, נכון?	1
ובכן, אינך גיבור, אז, אל תדאג בקשר לזה.	3
אין לך זכות לחשוב עלי מה שאת חושבת עלי.	1
הו, מדוע אינך פשוט הולך?	6, 7
ג'קסון, מה קורה?	2
אנחנו מאמינים שכוונת האלים בגורמם לאדם להשתגע, היתה... לגרום לו להתאהב.	8
ובכן, זה מאוד פיוטי.	3, 5, 7
ג'קסון, מה אני עושה?	4, 6
אין לך הרבה מה לעשות לגבי זה.	1
אני מעריך שנתראה מאוחר יותר, גברתי.	2, 8
טוב. אני נהנה להיות בצד המנצח, לשם שינוי.	2, 5
סר הארי רוצה את כספו, מהר!	1, 4
מה רצונך, קאט?	1
לך תמצא אותה.	1
נהיה פה אתך תמיד, גברתי.	5, 8
הכל יהיה בסדר.	8
רוצה לשתות?	8
הלו, קיד.	5
רוצה עבודה?	8
אם כך, מה?	1, 7
זה!	7
ובכן, מעולם לא שררה אהבה יתרה בינינו.	5
קרב אקדחים.	4
מערפלת את חושיך עד שאינך זוכר דבר ארור.	1
אתה וסטרון נהגתם לשחק ביחד כשהייתם ילדים?	2
הוא היה אחי.	6
לא אהבתי את הפעם ההיא בטומבסטון, כשהוא לקח ממני את האקדחים... ואילץ אותי ללכת ערום ברחוב, מלבד חליפת הגטקס והכובע.	4
זה היה ממש טוב.	5
אתה יודע שמחצית מתושבי וולף-סיטי בדרכם לפה כרגע?	2, 7
ניקח אותם כמו שעשינו בפעם האחרונה, הא, קאט?	2
עכשיו, בריוניו של האנגלי הצטרפו, איזה 50 מהם, ועוד מגיעים ברכבות. האנגלי?	2, 3, 4
לא, חכה רגע, אתה בטוח שזה הוא?	4, 7
האנגלי הזה רוצה מלחמה?	1, 2, 4
ניתן לו את קרב האקדחים הכי גדול שנראה אי פעם.	1
הוא רוצה למות!	4
זה ייכנס להיסטוריה.	2, 5, 8
זה עדיף מאשר למות באיזה מלון קר ומטונף.	1, 2, 6
ואני תמיד פחדתי למות בביב, עם מלוא הבטן משקה חריף.	4
יש עדיין מקומות שברצוני לראות ודברים שברצוני לעשות.	6
אני לא רוצה למות.	4, 6
קדימה, בואי נלך לסנט לואיס.	2
מדוע גברים תמיד חושבים שנישואים זה הדבר היחיד שיש לנשים בראש?	1, 3, 6
ואתה, כל הזמן צוחק עלי.	1, 3
זקן טיפש הכרוך אחרי היצור הצעיר.	1, 3
אדאג לכך שתעשה את הדבר הנכון. -הדבר הנכון?	2, 8
אני מנסה לומר לך, היא לא מוכנה להתחתן אתי.	1
קליי, אני עומד להכניס בך סדר אחת ולתמיד!	1
אפשר לקבל את החנות בחזרה, עכשיו, משהיא הלכה?	1, 2
סר הארי פרסיבל, יש להניח?	2, 5
אתה אוהב את המרחבים הפתוחים לרווחה שלנו?	5
אני נעשה נורא בריא, את יודעת?	2, 5
פשוט נפלא.	5, 8
אל תניח לאיש לומר לך אחרת.	5, 8
הו, ראו את זה!	5
וזה הדבר הכי נפלא שראיתי מעודי.	5
שמפניה, הנסן!	5
סיפרו לי שיש לך מרתף יינות, אך, אני לא האמנתי לזה.	7
הו, הוא כביר!	5, 7
אם המיטה מוצאת חן בעיני! ?	5
קצת יין עם מוסיקה.	2, 5
אך, את לעולם לא תצאי מזה בשלום, טריקסי.	1
תחתום על זה.	1
הודאה שהורית לשכור את טים סטרון... ואחראי לרציחתו של אבי. תחתום על זה!	1, 6
ואם אסרב לחתום על זה?	1
אהרוג אותך.	1
קדימה, אל תתמהמהי.	1
כולם מחכים.	2, 6
-מצפים לזה, הייתי אומר.	2
צר לי שהם אינם אוהבים אותי.	6
אינך יכולה להאשימם, נכון?	6
לקחת את הלחם ממחצית הפיות של וולף-סיטי.	1, 3, 4
הללויה, אחים!	5
זהו עולם טוב יותר, שכולנו מיועדים להגיע אליו.	2, 8
ונאות-דשא ממתינים לחוטא היגע, ודבש ניגר כמו מים.	2, 5
הבט בעיניך!	7
מה לא בסדר עם עיניי?	4
אנחנו סומכים עליך, קיד.	8
אם יש לך מילים אחרונות, אמרי אותן עכשיו.	1
ניפרד לשלום מקאט באלו.	6
שלום, אבא.	5
נתחיל במקפצה הגבוהה.	2
אני מצטער, המאמן.	6
לא קפצתי.	7
הלבוש מראה על התנהגות מתורבתת.	3
- זה מוצא חן בעיניי!	5
- בעיניי, לא!	3
אינךזוכר,נכון?	6, 7
עזור לנו.	4, 5, 8
אנא, חזור, בסטיאן.	6
-תחזיר אותו.	2
לא באסטיאן.	7
סכנה גדולה מרחפת עלינו.	4
פנטסיה.	2, 5, 7
תושב כדור הארץ יצילאתהילדההקיסרית?	2, 5
היכנס , מרגל שלי.	2
טרייפייס! (תלת-פנים)	7
אתהבסדר?	4, 5, 8
הנחיתה הטובה ביותר שלי.	5
-נראה שלא מזמן קיבלת כנפיים.	8
חומצה!	2, 3, 7
חומצה?	7
בחייך, תביע משאלה.	2
עליי לראות את הילדה הקיסרית.	2
-לא היה לי זמן לשאול.	1
- הם נראים כמו ענקים!	4, 7
- את זה אני רואה!	7
תביע משאלה להצלת חיינו.	4
נימבלי!	5, 8
כניסה יפה.	7
אותו הכוח שמרוקן את הספרים בעולמך, הפך אותי לאסירה בטירתי.	6
אנחנו זקוקים לחלומות ולסיפורים שלכם כדי להתקיים.	8
אימרילימה עליילעשות!	8
אורין יעזור לך.	8
אתה תקוותי האחרונה.	8
עלינו לגייס את כל אנשי פנטסיהלעזורלנו!	2, 4
עכשיו!	1, 2
אני מפחד.	4
אתה יודע מה זה אומר?	2
לילדים בעולמי לא יהיו יותר סיפורים לקרוא,.	6
בסטיאן!	5
- ראית ענקים?	7
מדברים על איזו טירה בדמוי יד אדם.	2
אני זקוק למשהו... משהו ש... שיוכללעוף! ושיפחיד עד מוות כל דבר שחי בטירה ההיא.	2, 8
- מה אתה הולך לעשות?	4
"מישהו אמר ""לרדוף""?"	2, 5
תביט !	5, 7
יד זדונית ביותר.	2
עלינו למצוא את אטריו.	2, 8
הי!	2, 5, 7
"תיזהרו , חבר""ה."	4
"ג""וניור... . מתי תלמד... את ההבדל בין סלע... לאף?"	1, 7
מהאוכללעשותלמענך?	2, 8
הכתובת שלך נמצאת על הכריכה.	1, 2
בני נעדר מאז אתמול בלילה.	4
חומר קשה לאדם צעיר.	8
אולי תמצא הסבר להיעלמו... בפנים.	8
תהיהרציני! ) גם:  אמיתי)	2, 5, 8
להיותאמיתיזה בדיחהבעולמך?	6
כן!	5, 7
וגם אתה.	1, 2
היא מסוכנת, אבל אולי היא תצליח.	2
