Asap, api, panas yang menyeksa, ketika kawan dadah dari Kolombia dan Jamaica sekali lagi mengubah jalanan LA ke tempat pembantaian.	{'3'}
Kau tahu, sepuluh orang Kolombia dan pasukan bersenjata Scorpios mengacaukan semuanya.	{'4'}
- Sial!	{'1'}
- Di mana pasukan khas?	{'1'}
Mills dan Johnson tak akan bertahan lama di sana.	{'6'}
Get 'em out!	{'4'}
- Mike, adakah kau okey? - Ya.	{'7'}
Jika kita membiarkan penjahat itu melarikan diri, Kita akan susah untuk menangkapnya semula !	{'1'}
Itu mungkin imaginasi.	{'3'}
periksa setiap tingkat.	{'8'}
Kau mengecewakan aku, Mike.	{'8'}
Kau membuat aku kelihatan buruk.	{'6'}
Aku fikir kita boleh bekerjasama.	{'6'}
Jangan membantah!	{'4'}
Apa yang sedang terjadi di sini, Heinemann?	{'7'}
Come here!	{'1'}
- Oh, fuck!	{'7'}
Dalam tembak-menembak, lima anggota dari salah satu geng dadah Kolombia telah diserang hendap oleh pesaing mereka, Jamaica Voodoo Posse, yang melarikan diri tanpa jejak dan membuat beberapa bodoh...	{'4'}
- Lesen ini dah luput.	{'6'}
- Duduk!	{'1'}
Sekarang!	{'2', '1'}
Gerakkan buntot kau'!	{'1'}
Aku jumpa kau nanti.	{'5'}
- Jangan mulakan, Mike.	{'1'}
Heinemann sudah buat aku menyesal sejauh ni. Aku tak boleh duduk sepanjang minggu.	{'1'}
Kita tidak menang peperangan ni.	{'4'}
- Ya?	{'7'}
- Gembira berjumpa kamu.	{'5'}
Baiklah, Danny boy, apa yang kita dapat?	{'5'}
Ini tentang yang lain.	{'7'}
Dia membuat kemajuan besar.	{'5'}
Mari menempatkannya dalam daftar gaji.	{'1'}
Jadi saya dan rakan saya menaiki tangga, seseorang menjerit dengan kuat...	{'4'}
"Saya kata ""Kerana suami kamu meninggal."	{'6'}
- Faham?	{'8'}
Sialan, dia tu perempuan gatal ke apa?	{'1'}
Dan itu membuat saya takut, budak.	{'4'}
Kita perlukan Polis yang hebat, dan mereka kata kau hebat.	{'8'}
Tetapi pasukan diutamakan.	{'2'}
Dan kami semua ada di sana untuk kau.	{'8'}
Ini sudah terlalu berlebihan, huh?	{'4'}
Saya tahu kamu berusaha menakutkan saya, huh?	{'5'}
$2 juta, kawan.	{'5'}
King Willie mengatakan... bukan hanya aku harus membunuh kau,	{'4'}
Tembak!	{'1'}
Sial.	{'3'}
Nampaknya ada sebanyak 50 mayat lebih yang ada di sana.	{'4'}
Semua unit, perhatian.	{'8'}
- Kita tak mendengar itu.	{'4'}
Ini Cheryl Tyer melaporkan langsung...	{'2'}
Sial!	{'6', '4', '7', '1'}
Oh, Tuhan.	{'4'}
Mereka mengambil jantungnya keluar.	{'3'}
- Teknik kegansan.	{'4'}
King Willie, Pendeta voodoo dari LA.	{'4'}
Hei, ada yang terselamat!	{'7'}
Apa itu?	{'2', '7'}
Kau sangat degil dan kau jauhkan itu dari urusan aku.	{'1'}
Mungkin kau kena dengar ini.	{'3'}
Ayuh pergi.	{'2'}
- Hei, sialan!	{'1'}
Aku ada hak!	{'1'}
Nak buat aku bangga, budak?	{'8'}
Hei, jangan risau!	{'5'}
Mengintai adalah tugas aku.	{'8'}
Pergilah.	{'1'}
Orang-orang ini pastinya bukanlah DEA, tapi mereka berpihak Keyes.	{'8'}
Hei, tunggu aku.	{'4'}
Berhati-hati, Danny.	{'1'}
Membawanya dengan helikopter.	{'1'}
- Yang satu itu.	{'5'}
Celaka.	{'1'}
- Celaka.	{'1'}
keganasan terdedah, personaliti obsesif / kompulsif, dalam sejarah tekanan fisik yang berlebihan walaupun dia telah menjadi anggota polis selama 18 tahun di Los Angeles.	{'3'}
Bagaimana dengan 10 penghargaan untuk keberanian dan catatan penangkapan terbaik dalam sejarah jabatan ini?	{'1'}
Jika kita membawanya kepada ketua polis, dia akan menuntut bela atas kematian detektif Archuleta dan memecatkan kau.	{'8'}
Jauhkan diri.	{'1'}
Ini kerja polis.	{'8'}
Mereka tidak boleh menghalang jabatan itu.	{'1'}
Siapa yang membunuhnya akan terima padahnya.	{'1'}
Aku akan menyelesaikannya.	{'2'}
Hei, ayuh.	{'5'}
Apa yang kau hadapi ialah di luar kemampuan kau.	{'1'}
Aku beri amaran...	{'1'}
Dan aku beri amaran.	{'1'}
- Tidak. Biarkan dia pergi.	{'4'}
LA sedang berusaha mencari siapa yang menjadi punca kekejaman ni. siapa yang melakukan kekejaman dahsyat ni?	{'1'}
Ini bukan perang peribadi kau, kau tahu.	{'1'}
Kau beritahu aku salah satu cara kau menang ialah berada dalam pasukan.	{'6'}
Yeah, dan dalam panas seperti ini...	{'5'}
- Mike, itu tak mungkin!	{'4'}
Kita hanya ada 22 minit untuk jalankan operasi ni.	{'2'}
Siap untuk percubaan.	{'2'}
Saya pemeriksa medik dan ketua patologi di kota, dan mereka memecat saya.	{'1'}
Leftnan, apa benda tu? Entahlah.	{'7'}
Ah, kita semakin dekat sekarang pada apa yang terjadi...	{'5'}
Hei, tidak! Bertenang.	{'4'}
- Kau nak aku bersama kau?	{'6'}
Pintu mengayun dari kedua arah apanya.	{'1'}
Mereka kata kau menawarkan aku bantuan.	{'2'}
- Apa yang kau cakap ni?	{'4'}
Dunia semangat.	{'8'}
Tidak ada yang boleh menghentikan apa yang tak boleh di hentikan.	{'4'}
- Makhluk ini yang membunuh orang kau dan orang aku berasal dari sisi lain.	{'4'}
"Selah."""	{'7'}
Psiko pembunuh semakin hari semakin membunuh.	{'4'}
Mayat tergantung, mayat dengan kulit terkelupas, jantung yang terkoyak dari mayat.	{'6'}
Sebuah kematian yang layak untuk raja dadah.	{'8'}
Dan kau ada di sana!	{'7'}
Yeah.	{'2'}
Kita di luar kemampuan kita!	{'3'}
Aku percaya, siapa yang bunuh Detektif Archuleta. pernah berada di rumah sembelih.	{'3'}
- di sanalah kita akan jumpa dia.	{'2'}
- Ayuh, sayang.	{'1'}
Brian?	{'7'}
Hei, ini aku!	{'7'}
- Aku nampak hebat!	{'8'}
Polis. - Ke tepi!	{'1'}
- Duit! - Pergi jauh dari aku!	{'5'}
Kita tak perlu kerusuhan Rambo di sini.	{'1'}
Keluar!	{'1'}
Jerry!	{'1'}
Hei!	{'5'}
