我是個我行我素的人 我不需要向你交待	8
drunk or sober. 是個紳士	1, 3
我有很要緊的事跟斯科特‧貝利先生談	2
darling.	6, 7
但他昨天都沒有來	5
他這個人真討厭 不過我也 挺喜歡他的	3
一定要交給他 I'm trying to make a living here.	2
love him as I may.	3
我有一位俄國朋友寫了一本很 重要的小說 對全人類都很重要	2
是嗎 my friend's novel cannot yet be published...  在蘇聯出版	1
-什么	2, 5
微笑	5
-我可以看看嗎	2
手稿在那里	2
目前的狀況 那作者究竟寫什么	7
-你為什么逃走	7
a man 甚至 一只鴨來 都不關你們的事	1
Barley? I was having a drink.	8
or are you hijacking me?	1
我介紹其他同事給你認識	2
這樣好嗎	5, 7
where are we all off to?	2
Barley.	2, 5, 7, 8
她根本不在那里	1
他們對作家是很重視的	5, 8
我能在那兒作客 已經很幸運	5
-有什么特別事發生嗎	5
四十年都沒有核戰 很和平啊	4, 7
因為我們都是受害者	6, 8
你真的相信是這樣嗎	7
somebody had a saxophone?	7
他從來都不說話 喝醉了以后就 呆望 -呆望  -呆望著我	3
我愛我的國家	5, 8
你是干那一行的	2
那你現在寫些什么	1
我就是那個謊話	6
and then 我會答應你一件事	1, 2, 7
to be honest. 我真的不是間諜	4
我們轉個話題吧 不如談談爵士樂	3
答應我	2, 8
行了嗎 一言為定	8
你為何不聯絡我們 我知道 因為你逃避現實	1
-他是誰	1
-結果如何	6
不是 真的不是你看清楚	6, 7
我沒有這么好運	6
他們想怎樣 不可讓他們有翻身的機會  that's where I disagree.	1, 2, 3
是很多人都想做的事 你生于自由社會 你沒有選擇	2, 5
如果你們生在古時 一定會被 教會燒死	1, 3
or would you like to leave a message?	2
we trust the man.	8
今次要查的事 是我們一直想知道的 以前我們一直不敢問	5, 8
we can pull in our horns.	7
嗯 Niki was very insistent that I should give you a call.  How do you do?	2
是這樣的 我來了莫斯科	1, 2
a couple of pounds.	7
是 你是貝利先生	8
Mr Barley?	2, 7
我三年前幾乎在這兒被捕	4
他們說我拍攝軍事相片	4
輕聲點	1, 4
這么私人的問題我想你不需要 知道吧	1, 3
我不知道能否安排這件事	8
不是 作曲家 櫥師	2
I have to return to my children now.	6
"not ""perhaps""."	6, 7
Mr Wicklow?	2
Russia's top of the pops these days.	5, 8
or are you still relying on divine intervention? 翻譯呢	1, 3
你在這兒做什么 書展還有一個月才開始	7
