നമ്മള്‍ വിവാഹിതര്‍ ആയേനെ , വീടും കുടുംബവുമായേനെ .	6
ഞാനെപ്പോഴും അതൊക്കെ ഓര്‍ക്കും .	6
എന്‍റെ ഗവര്‍ മെണ്ടിന്‍റെ ഒരു ട്രെയ്ന്‍ ഉണ്ട് , യൂരിയാറ്റിനില്‍ നിന്ന് പുറപ്പെടുന്നത് . എനിക്കും എന്‍റെ സഹായികള്‍ക്കും ഒരു ബോഗിയുണ്ട് .	8
ഞാന്‍ നിങ്ങളോടൊപ്പം ഇല്ല .	1
സട്രേല്‍നിക്കൊവ് മരിച്ചു . -എന്ത് ?	7
ഇതെങ്ങനെയാണ് ലാറിസ്സയെ ബാധിക്കുക എന്നറിയാമോ ? അറിയില്ല ?	1
"അഭിമുഖത്തിലുടനീളം ... ...തന്നെ പാവേല്‍ ആന്‍റിപ്പോവാ എന്ന് വിളിക്കണമെന്ന് അയാള്‍ നിര്‍ബന്ധം പിടിച്ചു ...  ...""സ്ട്രെല്‍നിക്കൊവ് "" എന്ന് വിളിച്ചാല്‍ മറുപടി പറയാന്‍ വിസമ്മതിച്ചു"	3
അത് ലാറയോടു പറയരുത് .	4
ഇപ്പോള്‍ എനിക്കറിയാം നീ എന്നെ കുറിച്ച് എന്താ ചിന്തിക്കുന്നതെന്ന് .	3
-എത്ര പേര്‍ ? -നമ്മളെല്ലാം .  -സോറി, ഇടം തികയില്ല.	4, 7
സാരമില്ല . ഞാന്‍ സ്ലെഡ്ജ് കൊണ്ടുവരാം .  വേഗം .	2, 5
വേഗം !	1, 2, 4
വിഡ്ഢി.	1, 2, 7
-അയാളൊരിക്കലും റഷ്യ വിടില്ല . നീയെന്‍റെ കൂടെ വന്നു, ഇല്ലേ ?	1
ഞാന്‍ നിന്‍റെ അമ്മയെ ആദ്യം കണ്ടതെങ്ങനെ എന്ന് പറയാം .	2, 5
ഒരു പുതിയ പുതിയ സ്യൂട്ട് വാങ്ങിക്കൊടുക്കാന്‍ എന്നെ അനുവദിച്ചു ... ...പഴയ അതെ ഹോസ്പിറ്റലില്‍ ഒരു ജോലി വാങ്ങിക്കൊടുക്കാനും .	7
അപ്പൊ അദ്ദേഹം പിന്നെയൊരിക്കലും അവളെ കണ്ടില്ല ?	6
പക്ഷെ അതദ്ദേഹം രഹസ്യമാക്കി വെച്ചു. പലതും ഉള്ളിലൊതുക്കി .	1, 6
അദ്ദേഹത്തിന്‍റെ പ്രശസ്തിയുടെ വ്യാപ്തി എന്നെ അത്ഭുതപ്പെടുത്തി .	2, 4, 5, 7
പാര്‍ടി അതിനു അംഗീകാരം നല്‍കിയില്ല .	1
അവര്‍ കുഞ്ഞിനെ തേടി മോസ്കോയില്‍ വരും . എനിക്കാവുന്നത്ര ഞാന്‍ സഹായിക്കും .	5
-നിന്‍റെ അച്ഛനല്ല. കൊമാരോവ്സ്കി.	1
അദ്ദേഹം എന്‍റെ കൈ വിട്ടു . അങ്ങനെ ഞാന്‍ കൂട്ടം തെറ്റി .	4, 6
-അതെ കുറിച്ച് ആലോചിക്കാമോ ? -ഉവ്വ് .	8
ശരി, ഡേവിഡ് .	5, 6, 8
നീ അതെക്കുറിച്ച് ആലോചിക്കാമെന്നു വാക്ക് തന്നു .	1, 6
ടോന്യാ !	5, 7
നിനക്ക് ബാലാലൈക അറിയുമോ ?	2
ആരാ അവളെ പഠിപ്പിച്ചത് ? ആരുമില്ല .	8
