The fire went out!	5
Look who's here.	7
- Stop mumbling.	1
- Does anything ever happen here?	1
No, no pictures.	1, 4
Everything these days is pictures.	3
- What about after you finish up?	2
On the weekends we go out and have a ball.	5
You just go.	1, 6, 8
After all week it builds up... The idea is to have a ball.	2, 5
Hey Pops, give me one of those crazy beers.	2
Hey, can I help you?	2, 5
Hey, these are keen!	7
Johnny, get a load of this.	2
- I don't dance well.	6
- You want to go?	2
You won something, did you?	2, 7
That's a nice souvenir to have.	5
Out there, you got me a little wrong.	7
I've got a job to do, but I'm not hard to get along with.	8
Dig that hat, daddy-o.	8
What are you doing tonight?	2
Hi, sweetheart.	5, 8
I've been looking for you all over, hoping you were dead.	3
You do look pale.	6
Are you taking care of yourself?	4
That's better, Johnny. I missed you.	5, 8
Ever since the club split up, I missed you. We all missed you.	6
Go steal one someplace for yourself.	8
Get up, you big hero.	1
- What are they fighting about?	1
- They don't know themselves.	6, 7
Nothing but talk.	3
How about we go and have a...	5
- Shut up! - I want out of here.	1
Break it up. Break it up.	1, 4
- He hit me.	1, 3
- Let me talk to you. - Break it up.  Move along.	1, 6
What did this boy do that frogface didn't do? Johnny, I want to talk to you.	1
Don't let that cop get away with this.	1, 3
- I'll see you later, okay?	5
He was afraid of losing his job.	4
He's the town joke, and I'm stuck with him.	1, 6
He shouldn't be a cop.	6, 7
- Johnny, are we leaving?	7
- Johnny, let's go spring Chino.	2
I'll see if I can get through.	4, 8
Help! - Hello...	4
Hey, Chino.	2
Come on, get up.	1
Sleep well.	5, 8
- Let's go give that cop a bad time.	1, 2, 3, 5
- Maybe she has a sister.	2, 7
The phone is dead.	6
Send somebody for the militia.	4
Let me try.	1, 2, 5
I guess you're right.	5
- Go tell your dad I need him.	2
Remember the night? The first time I went scrambling with the Rebels.	5
Please, Johnny.	2, 4, 6
- You're doing all right.	8
- Wait till somebody gets killed?	1, 3, 4, 6, 7
- I'm gonna use it.	2
Let's get hold of this Johnny before the others do.	1
Guys, look!	2, 5
- Hey!	1, 2, 3, 5, 8
The chick! - Johnny's girl!	2
Let's get her!	2, 4
You're afraid of me.	4
I'm afraid of you?	4
Come on, get on.	1
The way I thought it might be.	8
Why do you hate everybody?	1, 6, 7, 8
I'm gonna leave.	1
He'd like me and take me with him.	8
You were going to give me that statue.	2, 6
It's crazy.	3
I'm shaky.	4, 6
- Storm the bastille!	1, 2, 4
There he comes!	2, 5, 7
Dad, they've got Johnny.	4, 6
- There isn't anything to do.	6
He was trying to stop it.	4
- He got what he wanted.	7
They've got Johnny.	4
I saw it coming, but what could I do?	6
- Shut up.	1
Hold on, there.	2, 7
- Get away from that boy.	4
We're all old friends.	5
That's him!	1, 2
Let's go.	2
How did this get started?	1
Round up everybody on a motorcycle.	2
I knew someone would get killed, but nobody listened.	1, 4, 6
Bring her in later.	1, 4
- You better talk to her now.	1, 3
- Art here saw her fighting him off.	1
- Tell me what?	7
They got you off the hook for a while.	5, 8
I think you're stupid.	1, 3
Don't you want to say anything to these people?	1, 2
The fun is over.	6
You've got ten minutes to clear out.	1
Stick your nose back in this county, and you'll never see daylight again.	4
All dead, you mean!	1
I got a man here that sailed on the Golden Arrow And lived to tell about it.	7
Ka-rumph! We were smashed to port.	1, 7
And it's a miracle old Billy's alive today.	5, 7
Ooh, its breath was like a furnace!	7
Boiled down for his oils, lads, There'd be free grog for all hands!  If we could swallow it on top of his...	5
Come on, Casey. This is no place for a clergyman's son.	1, 3
Let's shove off!	1, 2, 3, 4, 5
Oh, professor... just a moment.	7
Yes?	2, 7
You do not deny, then, that such a monster could exist. Is that correct?	1, 2, 3, 4, 6, 8
I'm not denying anything.	1
Hey, what are you drawing there?	2
Now put the wings on it.	8
