Kuinka se vapautui niin nopeasti, mutta sinä et ole liikahtanutkaan?	1, 3, 7
Ruumiita ripustettuina - ruumiita, joiden nahka on nyljetty pois, sydämet revitty rinnoista.	1, 3, 4
Ei mitään muttia.	1
Älä anna hänen määräillä sinua!	1
Laske aseet maahan.	1, 4
Vittuun toimisto!	1
Maksut pitää hoitaa ajallaan.	1, 3
Jollet halua viettää seuraavaa 20 vuotta vankilassa - teet juuri sen, mitä minä käsken ja silloin, kun minä käsken.	1
lntiaanirenki, juoppo pyssymies, seksihullu ja eno!	1
Nyt virta katkesi jatkuvasti hänen omassa kodissaan.	1
Kunpa molemmat lähtisivät ulos.	1
Lopeta nyt.	1, 3, 4
Nuo kaksi ampujaa, jotka toit Miamista. Miksi?	1, 3, 4
Päästä minut ulos täältä!	1, 4
Miksi lopetit?	1, 7
Teidän lomanne saa nyt odottaa.	1
Käskin teidän maksaa!	1
Vittu!	1
Autoa ei aja kukaan muu kuin minä.	1
Paholainen halusi minut.	1, 3, 4, 6
Jos haluat mennä alas niin mene!	1, 6
Oletko vakooja?	1, 2, 3
Sanoinhan, etten halua puheluja.	1
Matossa oli kahvia.	1
Se kuulostaa surkimukselta.	1, 3
Se taisto mursi minut fyysisesti ja henkisesti.	1, 3, 6
Onko selvä?	1
Vihaan tätä koko hommaa.	1
Saat puristaa sen tiedon meistä.	1
Nehän kiihottavat sinua.	1, 2, 7
Olinpa tyhmä.	1
Ei. En saa kysellä.	1
Sellainen eläin, - joka tekee asioita lapsille.	1
Olisit voinut hälyttää meidät!	1
Tule ulos sieltä nyt heti.	1
Viitsisitkö rauhoittua?	1, 3
Pitele häntä, mulkku!	1, 2
Hiljaa!	1
Vaikka minussa olisikin piuhat - tämä melu tuhoaisi nauhan.	1
Onpas!	1
Niinkö? No, et tänään, OK?	1
Menkää naimisiin!	1, 5
Ei kai hän pitänyt sitä Walt Whitman -puhettaan?	1, 4, 6, 7
Tule nyt vain.	1
Älä, hän on vasta lapsi!	1, 3, 4
Et ymmärrä mitään! Mikset mene takaisin leikkimään buffaloidesi kanssa?	1
Jo painu pois	1
Se johtuu vatsassa kurnivasta nälästä!	1, 6
Perhana, sisälle siitä!	1
Minut melkein mukiloitiin metrossa.	1, 4
Mitä oikein on tekeillä, Hawkins?	1, 7
Minulla on nauhat, enkä ole ikinä ennen kuullut sellaista arkailua.	1, 7
Käyttekö te kenties psykiatrisessa hoidossa?	1
Olin huolissani.	1, 4
Saanko nukkua?	1
Menkää!	1
Pakotat meidät ryhtymään toimiin.	1
Minähän varoitin.	1
Tämä on sotaa!	1
Säästyisimme vauvahässäkältä ja siirtyisimme suoraan mukavaan hommaan, juhliin ja uusiin juhliin!	1, 2, 5
Tämä on vain lainassa.	1, 4
Ei!	1, 3, 4, 6, 7
Jumalan nimessä käsken sinua lopettamaan tämän!	1, 2, 4
Jumalauta.	1
Viemme hänet maan alle.	1, 4
Sinä!	1
Tosi hauskaa.	1, 3, 6
Tämä rakkine piti hakea Jerseystä asti.	1
Minä teen siitä lopun.	1
Pitäkää kaupunki hyvänänne!	1, 3
Lopeta!	1, 3, 4
Usko nyt jo, että en tule Los Angelesiin.	1
Montako kertaa se pitää sanoa?	1
Hän todella näyttää tuntevan miehesi.	1
En tunne sitä, en tiedä sen nimeä!	1, 4, 7
Tapan hänet!	1
Tehdään joko mun tavalla tai ei lainkaan.	1
He kuolivat noutaessaan sinua Los Angelesiin ja heidän murhaajansa jäävät rangaistuksetta ellet todista heidät lähettänyttä miestä vastaan.	1, 3
Kieltäydyn allekirjoittamasta.	1
Voitte olla varma, että ilmoitan tästä asiaankuuluville viranomaistahoille.	1
Yritän pysyä piilossa, Bobby, mutta hän löytää minut aina.	1
Ei, älä hassuttele.	1, 5
Sydämenne ovat tyhjät!	1, 6
Hitto.	1, 7
Omissa kuteissani olisin pystynyt hoitelemaan sellaiset kuin Stuckey!	1
Tietenkin puhun Deltasta, torvi!	1
Katso nyt, mitä teit.	1
Onko hän hullu? Hän tietää, että jotain on tekeillä.	1, 3, 6, 7
Hyvä jumala.	1, 3, 4, 6
Pelkuri!	1, 3
Vähentäkää ääntä.	1
Älkää tulko sisään.	1
Voitamme molemmat puolet.	8, 1, 2, 5
Mitä minä sanoin?	8, 1, 5
Jessus.	1, 3, 7
Turpa kiinni ja tulkaa tänne!	1
Tulin tuhoamaan heidät.	1
Pirun lait pilaavat koko maan.	1
Tämä on iso juttu. Puhu vain minun kanssani.	1
Kyllä lähdet!	1, 2
Oliko sinulla ja Carolynilla suhde?	1
Kaksi miestä joka lennolle, joka palaa San Juanista.	1
Haloo?	1, 7
Rocky, en halua tehdä voileipiä.	1
Miksi me lähtisimme?	1, 7
Miksi se kiinnostaisi?	1
Pahimmat kokemani kuusi kuukautta.	1, 3, 4, 6
Se ei millään käy.	1
Tommy, oleksä hullu tai jotain?	1
Tänne se!	1
Mitä pirua sä teet?	1
Ketä todellajahtaat, Keyes?	1, 4
Tuhlaamme vain aikaa jutellessa.	1
Voisitko antaa minulle suoran vastauksen?	1, 6
Että mitä?	1, 7
Sinä et rukoillut.	1
Mutta meillähän on vain hänen sanansa, että ovi oli lukossa.	1, 4, 6, 7
Minulla on kylläkin 39.	1
Oletko sokea?	1
Varmaan jossain vikittelemässä kaunista naista.	1, 3, 6
Voisitko ystävällisesti poistua?	1
Ehkä olisin voinut odottaa teiltä kiitollisuutta tämänpäiväisestä - mutta olkoon sitten näin.	1
Vaiti!	1
Odotin, että puukotat vähän selkään tai rynnit häikäilemättömästi huipulle, mutta kieltäydyt itsepäisesti ottamasta mallia minusta.	1, 6
Tulit selvästi väärään paikkaan.	1, 6
Se maksaa.	1
Jos olisin ollut varovainen lentäessäni tiedustelukonetta sodassa, et olisi saanut kuvia, joiden ansiosta sait mitalin, hyvän työpaikan, mainetta ja rahaa.	1
Tähän se loppuu.	1
Ihmiset saavat jättää autonsa minne haluavat.	1
Tiedämme hänen tehneen naiselle pahaa - koska hän valehteli olleensa tämän asunnossa murhailtana.	1
Älä seiso siinä tuolla tavalla, kulta.	1
Te kaikki näette tämän!	8, 1, 3
Lopeta, Hawkins!	1
En kestä enää tätä elämää.	1
Siitä asti kun se lapsentappaja niitattiin siellä.	1, 6
Tuliko selväksi?	8, 1, 3
Rauhoitu! Okei!	1, 4
Äläkä yritä mitään hassua, koska tiedät mitä siitä seuraa.	1
Hän haluaa ilmeisesti turpiinsa.	1
Pysähtykää!	1
Piilotteletko häntä, poika? - En!	1, 2
Ei minua pelota.	1
Keisarilla ei ole tietoakaan kansansa kärsimyksistä.	1, 6
Minä olen yhä osa tätä helvetin erikoisjoukkoa!	1
Nyt riittää.	1
Hän varasti...	1
Viet nappulaliigan rahat - ja muiden pitäisi relata?	1
Voi hyvä Jumala, miksi nyt?	1, 4, 6
Täysin päinvastoin kuin sinä.	1
Suu kiinni, vittupää.	1
Sano, että pompotat kohta hänen päätään.	1
Mitä sinä oikein haluat?	1
Nyt se taas alkaa.	1
Olen yhtä hyvä kuin Balboa enkä pidä siitä, että mua sanotaan robotiksi!	1
Älä kuvittele asioita, Ellie.	1
En mä rahasta puhu.	1
Se ei ole niin yksinkertaista.	1, 6, 7
Loukkaat vierastani.	1
Se mies on elukka.	1, 3, 4
Olemme täällä potkimassa perseitä.	1
Kusipää!	1, 3, 4, 6
Ette ole seurannut mielipidemittauksia.	1, 3
Laukut sisään ja nopeasti!	1
Mutta vipinää.	1
Rasistiset huomautukset eivät ole sallittuja.	1
Hän pelaa ensin Pigin ulos.	1
Häntä ei saa päästää tekemään enää yhtään toivetta.	1
Meillä ei ole aikaa tällaiseen.	1, 4
Kuulin, kun puhuit Falkorin kanssa, joten älä yritä tehdä tekosyitä.	1, 3
Tällaistako se sitten on?	1
